,trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
12822,2,77,47,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,51,4,78122,2023-01-05,1,2023,2023-01-05,1672876800.0,2023-01-01,1,Seyi Vibez,0
12823,3,95,51,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,47,5,76382,2023-01-12,2,2023,2023-01-12,1673481600.0,2023-01-01,1,Seyi Vibez,0
12824,4,111,46,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,51,6,73908,2023-01-19,3,2023,2023-01-19,1674086400.0,2023-01-01,1,Seyi Vibez,0
12825,5,129,49,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,46,7,74441,2023-01-26,4,2023,2023-01-26,1674691200.0,2023-01-01,1,Seyi Vibez,0
12826,6,143,58,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,49,8,71047,2023-02-02,5,2023,2023-02-02,1675296000.0,2023-02-01,1,Seyi Vibez,0
12827,7,157,63,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,58,9,64358,2023-02-09,6,2023,2023-02-09,1675900800.0,2023-02-01,1,Seyi Vibez,0
12828,8,169,75,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,63,10,61051,2023-02-16,7,2023,2023-02-16,1676505600.0,2023-02-01,1,Seyi Vibez,0
12829,9,179,73,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,75,11,63587,2023-02-23,8,2023,2023-02-23,1677110400.0,2023-02-01,1,Seyi Vibez,0
12830,10,189,69,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,73,12,61929,2023-03-02,9,2023,2023-03-02,1677715200.0,2023-03-01,1,Seyi Vibez,0
12831,11,199,82,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,69,13,62729,2023-03-09,10,2023,2023-03-09,1678320000.0,2023-03-01,1,Seyi Vibez,0
12832,12,208,92,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,82,14,59279,2023-03-16,11,2023,2023-03-16,1678924800.0,2023-03-01,1,Seyi Vibez,0
12833,13,214,122,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,92,15,47522,2023-03-23,12,2023,2023-03-23,1679529600.0,2023-03-01,1,Seyi Vibez,0
12834,14,220,153,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,122,16,42798,2023-03-30,13,2023,2023-03-30,1680134400.0,2023-03-01,1,Seyi Vibez,0
12835,15,225,173,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,153,17,40137,2023-04-06,14,2023,2023-04-06,1680739200.0,2023-04-01,1,Seyi Vibez,0
12836,16,228,165,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,173,18,41685,2023-04-13,15,2023,2023-04-13,1681344000.0,2023-04-01,1,Seyi Vibez,0
12837,17,232,163,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,159,20,43506,2023-04-27,17,2023,2023-04-27,1682553600.0,2023-04-01,1,Seyi Vibez,0
12838,18,236,190,spotify:track:0QsgVfmHRoEGmRHP7nnwEF,Seyi Vibez,Kun Faya Kun (Be and it is),Vibez Inc / Dvpper Music,34,196,22,40416,2023-05-11,19,2023,2023-05-11,1683763200.0,2023-05-01,1,Seyi Vibez,0
12839,0,320,26,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,26,-1,1,553334,2024-07-18,29,2024,2024-07-18,1721260800.0,2024-07-01,1,Seyi Vibez,0
12840,1,335,22,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,26,2,557954,2024-07-25,30,2024,2024-07-25,1721865600.0,2024-07-01,1,Seyi Vibez,0
12841,2,350,27,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,22,3,484255,2024-08-01,31,2024,2024-08-01,1722470400.0,2024-08-01,1,Seyi Vibez,0
12842,3,365,24,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,27,4,491002,2024-08-08,32,2024,2024-08-08,1723075200.0,2024-08-01,1,Seyi Vibez,0
12843,4,381,51,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,24,5,367900,2024-08-15,33,2024,2024-08-15,1723680000.0,2024-08-01,1,Seyi Vibez,0
12844,5,396,55,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,51,6,301738,2024-08-22,34,2024,2024-08-22,1724284800.0,2024-08-01,1,Seyi Vibez,0
12845,6,410,61,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,55,7,281168,2024-08-29,35,2024,2024-08-29,1724889600.0,2024-08-01,1,Seyi Vibez,0
12846,7,423,73,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,61,8,270637,2024-09-05,36,2024,2024-09-05,1725494400.0,2024-09-01,1,Seyi Vibez,0
12847,8,433,67,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,73,9,256812,2024-09-12,37,2024,2024-09-12,1726099200.0,2024-09-01,1,Seyi Vibez,0
12848,9,445,84,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,67,10,218149,2024-09-19,38,2024,2024-09-19,1726704000.0,2024-09-01,1,Seyi Vibez,0
12849,10,455,88,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,84,11,201614,2024-09-26,39,2024,2024-09-26,1727308800.0,2024-09-01,1,Seyi Vibez,0
12850,11,465,100,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,88,12,186924,2024-10-03,40,2024,2024-10-03,1727913600.0,2024-10-01,1,Seyi Vibez,0
12851,12,476,122,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,100,13,169733,2024-10-10,41,2024,2024-10-10,1728518400.0,2024-10-01,1,Seyi Vibez,0
12852,13,485,109,spotify:track:0YgAGCU3kDEMTvndL9u3Tw,Seyi Vibez,Lagos,Dvpper Digital,22,122,14,179147,2024-10-17,42,2024,2024-10-17,1729123200.0,2024-10-01,1,Seyi Vibez,0
12853,0,248,71,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,69,47,191826,2024-05-16,20,2024,2024-05-16,1715817600.0,2024-05-01,1,Seyi Vibez,0
12854,1,260,70,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,71,48,185319,2024-05-23,21,2024,2024-05-23,1716422400.0,2024-05-01,1,Seyi Vibez,0
12855,2,274,79,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,70,49,176564,2024-05-30,22,2024,2024-05-30,1717027200.0,2024-05-01,1,Seyi Vibez,0
12856,3,284,72,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,75,52,192127,2024-06-20,25,2024,2024-06-20,1718841600.0,2024-06-01,1,Seyi Vibez,0
12857,4,294,84,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,72,53,195857,2024-06-27,26,2024,2024-06-27,1719446400.0,2024-06-01,1,Seyi Vibez,0
12858,5,303,88,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,84,54,186728,2024-07-04,27,2024,2024-07-04,1720051200.0,2024-07-01,1,Seyi Vibez,0
12859,6,312,100,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,88,55,181163,2024-07-11,28,2024,2024-07-11,1720656000.0,2024-07-01,1,Seyi Vibez,0
12860,7,328,102,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,100,56,193418,2024-07-18,29,2024,2024-07-18,1721260800.0,2024-07-01,1,Seyi Vibez,0
12861,8,346,126,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,102,57,161695,2024-07-25,30,2024,2024-07-25,1721865600.0,2024-07-01,1,Seyi Vibez,0
12862,9,362,142,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,126,58,149316,2024-08-01,31,2024,2024-08-01,1722470400.0,2024-08-01,1,Seyi Vibez,0
12863,10,374,121,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,142,59,158791,2024-08-08,32,2024,2024-08-08,1723075200.0,2024-08-01,1,Seyi Vibez,0
12864,11,388,135,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,121,60,153810,2024-08-15,33,2024,2024-08-15,1723680000.0,2024-08-01,1,Seyi Vibez,0
12865,12,401,135,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,135,61,147645,2024-08-22,34,2024,2024-08-22,1724284800.0,2024-08-01,1,Seyi Vibez,0
12866,13,413,116,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,135,62,174843,2024-08-29,35,2024,2024-08-29,1724889600.0,2024-08-01,1,Seyi Vibez,0
12867,14,426,128,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,116,63,172718,2024-09-05,36,2024,2024-09-05,1725494400.0,2024-09-01,1,Seyi Vibez,0
12868,15,436,123,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,128,64,169814,2024-09-12,37,2024,2024-09-12,1726099200.0,2024-09-01,1,Seyi Vibez,0
12869,16,446,121,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,123,65,165449,2024-09-19,38,2024,2024-09-19,1726704000.0,2024-09-01,1,Seyi Vibez,0
12870,17,456,117,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,121,66,165117,2024-09-26,39,2024,2024-09-26,1727308800.0,2024-09-01,1,Seyi Vibez,0
12871,18,466,124,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,117,67,157167,2024-10-03,40,2024,2024-10-03,1727913600.0,2024-10-01,1,Seyi Vibez,0
12872,19,475,121,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,124,68,170342,2024-10-10,41,2024,2024-10-10,1728518400.0,2024-10-01,1,Seyi Vibez,0
12873,20,483,98,spotify:track:6OhEAnxF6FzPoUU3KxH44F,Seyi Vibez,Man of The Year,Vibez Inc / Dvpper Music,7,121,69,186166,2024-10-17,42,2024,2024-10-17,1729123200.0,2024-10-01,1,Seyi Vibez,0
12874,0,324,44,spotify:track:1HDF5JQ4dlT4rontWpQp91,Seyi Vibez,Manchester,Dvpper Digital,44,-1,1,400148,2024-07-18,29,2024,2024-07-18,1721260800.0,2024-07-01,1,Seyi Vibez,0
12875,1,339,45,spotify:track:1HDF5JQ4dlT4rontWpQp91,Seyi Vibez,Manchester,Dvpper Digital,44,44,2,352859,2024-07-25,30,2024,2024-07-25,1721865600.0,2024-07-01,1,Seyi Vibez,0
12876,2,356,60,spotify:track:1HDF5JQ4dlT4rontWpQp91,Seyi Vibez,Manchester,Dvpper Digital,44,45,3,265847,2024-08-01,31,2024,2024-08-01,1722470400.0,2024-08-01,1,Seyi Vibez,0
12877,3,370,74,spotify:track:1HDF5JQ4dlT4rontWpQp91,Seyi Vibez,Manchester,Dvpper Digital,44,60,4,231740,2024-08-08,32,2024,2024-08-08,1723075200.0,2024-08-01,1,Seyi Vibez,0
12878,4,386,122,spotify:track:1HDF5JQ4dlT4rontWpQp91,Seyi Vibez,Manchester,Dvpper Digital,44,74,5,168029,2024-08-15,33,2024,2024-08-15,1723680000.0,2024-08-01,1,Seyi Vibez,0
12879,5,402,137,spotify:track:1HDF5JQ4dlT4rontWpQp91,Seyi Vibez,Manchester,Dvpper Digital,44,122,6,144235,2024-08-22,34,2024,2024-08-22,1724284800.0,2024-08-01,1,Seyi Vibez,0
12880,6,417,164,spotify:track:1HDF5JQ4dlT4rontWpQp91,Seyi Vibez,Manchester,Dvpper Digital,44,137,7,132694,2024-08-29,35,2024,2024-08-29,1724889600.0,2024-08-01,1,Seyi Vibez,0
12881,0,55,106,spotify:track:3sNVcS36xXpK5W0QqAzWjp,Seyi Vibez,Ogochukwu,Vibez Inc / Dvpper Music,55,55,2,41204,2022-12-22,51,2022,2022-12-22,1671667200.0,2022-12-01,1,Seyi Vibez,0
12882,1,69,112,spotify:track:3sNVcS36xXpK5W0QqAzWjp,Seyi Vibez,Ogochukwu,Vibez Inc / Dvpper Music,55,106,3,42023,2022-12-29,52,2022,2022-12-29,1672272000.0,2022-12-01,1,Seyi Vibez,0
12883,2,83,108,spotify:track:3sNVcS36xXpK5W0QqAzWjp,Seyi Vibez,Ogochukwu,Vibez Inc / Dvpper Music,55,112,4,40569,2023-01-05,1,2023,2023-01-05,1672876800.0,2023-01-01,1,Seyi Vibez,0
12884,3,102,108,spotify:track:3sNVcS36xXpK5W0QqAzWjp,Seyi Vibez,Ogochukwu,Vibez Inc / Dvpper Music,55,108,5,41325,2023-01-12,2,2023,2023-01-12,1673481600.0,2023-01-01,1,Seyi Vibez,0
12885,4,121,120,spotify:track:3sNVcS36xXpK5W0QqAzWjp,Seyi Vibez,Ogochukwu,Vibez Inc / Dvpper Music,55,108,6,35310,2023-01-19,3,2023,2023-01-19,1674086400.0,2023-01-01,1,Seyi Vibez,0
12886,5,139,172,spotify:track:3sNVcS36xXpK5W0QqAzWjp,Seyi Vibez,Ogochukwu,Vibez Inc / Dvpper Music,55,120,7,30156,2023-01-26,4,2023,2023-01-26,1674691200.0,2023-01-01,1,Seyi Vibez,0
12887,6,154,187,spotify:track:3sNVcS36xXpK5W0QqAzWjp,Seyi Vibez,Ogochukwu,Vibez Inc / Dvpper Music,55,172,8,27739,2023-02-02,5,2023,2023-02-02,1675296000.0,2023-02-01,1,Seyi Vibez,0
12888,0,91,18,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,-1,1,132984,2023-01-12,2,2023,2023-01-12,1673481600.0,2023-01-01,1,Seyi Vibez,0
12889,1,110,27,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,18,2,110298,2023-01-19,3,2023,2023-01-19,1674086400.0,2023-01-01,1,Seyi Vibez,0
12890,2,128,35,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,27,3,99285,2023-01-26,4,2023,2023-01-26,1674691200.0,2023-01-01,1,Seyi Vibez,0
12891,3,142,40,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,35,4,95095,2023-02-02,5,2023,2023-02-02,1675296000.0,2023-02-01,1,Seyi Vibez,0
12892,4,156,51,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,40,5,81570,2023-02-09,6,2023,2023-02-09,1675900800.0,2023-02-01,1,Seyi Vibez,0
12893,5,168,62,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,51,6,68907,2023-02-16,7,2023,2023-02-16,1676505600.0,2023-02-01,1,Seyi Vibez,0
12894,6,178,56,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,62,7,74002,2023-02-23,8,2023,2023-02-23,1677110400.0,2023-02-01,1,Seyi Vibez,0
12895,7,188,58,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,56,8,68504,2023-03-02,9,2023,2023-03-02,1677715200.0,2023-03-01,1,Seyi Vibez,0
12896,8,198,73,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,58,9,68401,2023-03-09,10,2023,2023-03-09,1678320000.0,2023-03-01,1,Seyi Vibez,0
12897,9,207,83,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,73,10,66281,2023-03-16,11,2023,2023-03-16,1678924800.0,2023-03-01,1,Seyi Vibez,0
12898,10,213,89,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,83,11,62346,2023-03-23,12,2023,2023-03-23,1679529600.0,2023-03-01,1,Seyi Vibez,0
12899,11,218,125,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,89,12,49147,2023-03-30,13,2023,2023-03-30,1680134400.0,2023-03-01,1,Seyi Vibez,0
12900,12,223,154,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,125,13,42944,2023-04-06,14,2023,2023-04-06,1680739200.0,2023-04-01,1,Seyi Vibez,0
12901,13,227,149,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,154,14,44497,2023-04-13,15,2023,2023-04-13,1681344000.0,2023-04-01,1,Seyi Vibez,0
12902,14,233,165,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,161,16,43379,2023-04-27,17,2023,2023-04-27,1682553600.0,2023-04-01,1,Seyi Vibez,0
12903,15,241,186,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,182,18,48452,2023-06-08,23,2023,2023-06-08,1686182400.0,2023-06-01,1,Seyi Vibez,0
12904,0,50,57,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,39,2,60088,2022-12-22,51,2022,2022-12-22,1671667200.0,2022-12-01,1,Seyi Vibez,0
12905,1,64,67,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,57,3,64157,2022-12-29,52,2022,2022-12-29,1672272000.0,2022-12-01,1,Seyi Vibez,0
12906,2,79,63,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,67,4,60902,2023-01-05,1,2023,2023-01-05,1672876800.0,2023-01-01,1,Seyi Vibez,0
12907,3,98,76,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,63,5,56318,2023-01-12,2,2023,2023-01-12,1673481600.0,2023-01-01,1,Seyi Vibez,0
12908,4,115,81,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,76,6,51096,2023-01-19,3,2023,2023-01-19,1674086400.0,2023-01-01,1,Seyi Vibez,0
12909,5,132,87,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,81,7,48016,2023-01-26,4,2023,2023-01-26,1674691200.0,2023-01-01,1,Seyi Vibez,0
12910,6,147,102,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,87,8,44189,2023-02-02,5,2023,2023-02-02,1675296000.0,2023-02-01,1,Seyi Vibez,0
12911,7,163,128,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,102,9,36552,2023-02-09,6,2023,2023-02-09,1675900800.0,2023-02-01,1,Seyi Vibez,0
12912,8,176,157,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,128,10,31485,2023-02-16,7,2023,2023-02-16,1676505600.0,2023-02-01,1,Seyi Vibez,0
12913,9,185,171,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,157,11,30153,2023-02-23,8,2023,2023-02-23,1677110400.0,2023-02-01,1,Seyi Vibez,0
12914,10,196,187,spotify:track:3qyoUqb7WeKilVuFchEnu8,Seyi Vibez,Psalm 23,Vibez Inc / Dvpper Music,39,171,12,27421,2023-03-02,9,2023,2023-03-02,1677715200.0,2023-03-01,1,Seyi Vibez,0
12915,0,322,37,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,-1,1,449922,2024-07-18,29,2024,2024-07-18,1721260800.0,2024-07-01,1,Seyi Vibez,0
12916,1,338,37,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,37,2,409235,2024-07-25,30,2024,2024-07-25,1721865600.0,2024-07-01,1,Seyi Vibez,0
12917,2,353,45,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,37,3,323971,2024-08-01,31,2024,2024-08-01,1722470400.0,2024-08-01,1,Seyi Vibez,0
12918,3,368,54,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,45,4,286026,2024-08-08,32,2024,2024-08-08,1723075200.0,2024-08-01,1,Seyi Vibez,0
12919,4,384,100,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,54,5,197394,2024-08-15,33,2024,2024-08-15,1723680000.0,2024-08-01,1,Seyi Vibez,0
12920,5,399,109,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,100,6,173508,2024-08-22,34,2024,2024-08-22,1724284800.0,2024-08-01,1,Seyi Vibez,0
12921,6,414,131,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,109,7,157639,2024-08-29,35,2024,2024-08-29,1724889600.0,2024-08-01,1,Seyi Vibez,0
12922,7,428,162,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,131,8,142419,2024-09-05,36,2024,2024-09-05,1725494400.0,2024-09-01,1,Seyi Vibez,0
12923,8,439,168,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,162,9,132681,2024-09-12,37,2024,2024-09-12,1726099200.0,2024-09-01,1,Seyi Vibez,0
12924,9,450,179,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,168,10,125156,2024-09-19,38,2024,2024-09-19,1726704000.0,2024-09-01,1,Seyi Vibez,0
12925,10,460,200,spotify:track:6vnToAh7RIRYU4XMM2Wir4,Seyi Vibez,Santorini,Dvpper Digital,37,179,11,115689,2024-09-26,39,2024,2024-09-26,1727308800.0,2024-09-01,1,Seyi Vibez,0
12926,0,32,70,spotify:track:3RWzYGHO6hELVL4F07oIi3,Seyi Vibez,Saro,Vibez Inc / Dvpper Music,70,-1,1,50784,2022-11-10,45,2022,2022-11-10,1668038400.0,2022-11-01,1,Seyi Vibez,0
12927,1,42,98,spotify:track:3RWzYGHO6hELVL4F07oIi3,Seyi Vibez,Saro,Vibez Inc / Dvpper Music,70,70,2,36058,2022-11-17,46,2022,2022-11-17,1668643200.0,2022-11-01,1,Seyi Vibez,0
12928,2,57,125,spotify:track:3RWzYGHO6hELVL4F07oIi3,Seyi Vibez,Saro,Vibez Inc / Dvpper Music,70,102,7,35688,2022-12-22,51,2022,2022-12-22,1671667200.0,2022-12-01,1,Seyi Vibez,0
12929,3,72,136,spotify:track:3RWzYGHO6hELVL4F07oIi3,Seyi Vibez,Saro,Vibez Inc / Dvpper Music,70,125,8,36116,2022-12-29,52,2022,2022-12-29,1672272000.0,2022-12-01,1,Seyi Vibez,0
12930,4,88,134,spotify:track:3RWzYGHO6hELVL4F07oIi3,Seyi Vibez,Saro,Vibez Inc / Dvpper Music,70,136,9,33897,2023-01-05,1,2023,2023-01-05,1672876800.0,2023-01-01,1,Seyi Vibez,0
12931,5,105,139,spotify:track:3RWzYGHO6hELVL4F07oIi3,Seyi Vibez,Saro,Vibez Inc / Dvpper Music,70,134,10,32676,2023-01-12,2,2023,2023-01-12,1673481600.0,2023-01-01,1,Seyi Vibez,0
12932,6,126,173,spotify:track:3RWzYGHO6hELVL4F07oIi3,Seyi Vibez,Saro,Vibez Inc / Dvpper Music,70,139,11,27865,2023-01-19,3,2023,2023-01-19,1674086400.0,2023-01-01,1,Seyi Vibez,0
12933,0,254,197,spotify:track:78tFy3vJclsTgNS0AXqgWp,Seyi Vibez,Shazam,Dvpper Digital,7,154,23,99138,2024-05-16,20,2024,2024-05-16,1715817600.0,2024-05-01,1,Seyi Vibez,0
12934,1,267,198,spotify:track:78tFy3vJclsTgNS0AXqgWp,Seyi Vibez,Shazam,Dvpper Digital,7,197,24,94838,2024-05-23,21,2024,2024-05-23,1716422400.0,2024-05-01,1,Seyi Vibez,0
