trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,0,Tate McRae,Sports car,183,spotify:track:5UJbgR4XF4y1DvbkxEqe8S,RCA Records Label,7,102,48,2650552,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Tate McRae,0
0,1,Tate McRae,TIT FOR TAT,120,spotify:track:1dByUyyoRKL99fJJ6VCQzb,RCA Records Label,2,66,13,3306863,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Tate McRae,0
0,0,Taylor Swift,Christmas Tree Farm,55,spotify:track:2mvabkN1i2gLnGAPUVdwek,Taylor Swift,51,86,21,5312063,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Taylor Swift,0
0,1,Taylor Swift,Opalite,85,spotify:track:3yWuTOYDztXjZxdE2cIRUa,Taylor Swift,2,43,12,3904917,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Taylor Swift,0
0,2,Taylor Swift,The Fate of Ophelia,39,spotify:track:53iuhJlwXhSER5J2IYYv1W,Taylor Swift,1,14,12,7024455,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Taylor Swift,0
0,0,Teddy Swims,Lose Control,159,spotify:track:17phhZDn6oGtzMe56NuWvj,Warner Records,10,101,111,2802183,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Teddy Swims,0
0,0,The Beach Boys,Little Saint Nick - 1991 Remix,26,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,Capitol Records,19,34,35,9214640,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Beach Boys,0
0,0,The Drifters,White Christmas,110,spotify:track:72Z28IsvEVLjSWdUKEQgZ0,Rhino Atlantic,108,-1,2,3394901,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Drifters,0
0,0,The Goo Goo Dolls,Iris,107,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Warner Records,13,60,96,3458633,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Goo Goo Dolls,0
0,0,The Jackson 5,I Saw Mommy Kissing Santa Claus,48,spotify:track:3lkYS3iMpWMVpaJ0yJAFrJ,UNI/MOTOWN,48,67,29,6172521,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Jackson 5,0
0,1,The Jackson 5,Santa Claus Is Coming To Town,92,spotify:track:6a1hzBiTkgqTsDA0Xgfh9z,UNI/MOTOWN,30,-1,28,3739013,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Jackson 5,0
0,0,The Killers,Mr. Brightside,93,spotify:track:003vvx7Niy0yvhvHt4a68B,Island Records,24,64,274,3725344,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Killers,0
0,0,The Maras,No One Noticed,121,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,Nice Life/Atlantic,5,68,71,3302625,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Maras,0
0,1,The Maras,Sienna,129,spotify:track:0InIeZW4P6VO7dUGRM4AKH,Nice Life/Atlantic,21,72,26,3193400,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Maras,0
0,0,The Neighbourhood,Sweater Weather,100,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,Columbia,8,55,279,3619741,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Neighbourhood,0
0,0,"The Pogues, Kirsty MacColl",Fairytale of New York (feat. Kirsty MacColl),96,spotify:track:3VTNVsTTu05dmTsVFrmGpK,WM UK,96,-1,6,3703580,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,2,The Pogues,0
0,0,The Police,Every Breath You Take,160,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,Polydor Records,104,104,16,2796450,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Police,0
0,0,The Ronettes,Frosty the Snowman,136,spotify:track:0OcpVNf7hnJBPbTFMSG7CI,Legacy Recordings,136,-1,7,3112596,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Ronettes,0
0,1,The Ronettes,Sleigh Ride,9,spotify:track:7fUYUcWy853HS8YJn0b3Sr,Legacy Recordings,9,10,47,14480745,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,The Ronettes,1
0,0,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),112,spotify:track:0FIDCNYYjNvPVimz5icugS,XO / Republic Records,1,65,65,3391555,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,2,The Weeknd,0
0,0,Thurl Ravenscroft,"You're A Mean One, Mr. Grinch",113,spotify:track:6ZgigeSB0XUMqc0jjzaq6d,Island Mercury,113,-1,1,3353682,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Thurl Ravenscroft,0
0,1,"Thurl Ravenscroft, Boris Karloff","You're A Mean One, Mr. Grinch",99,spotify:track:4qP2V09IpTct5A1ZSnr1zh,WaterTower Music,91,-1,14,3633900,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Thurl Ravenscroft,0
0,0,Trans-Siberian Orchestra,Christmas Canon - 2003 Remaster,198,spotify:track:0O4vuJynWVVdyvoHvZtnk3,Rhino Atlantic,198,-1,1,2536119,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Trans-Siberian Orchestra,0
