,,trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
711,0,0,7,Khalid,Saved,199,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",199,-1,1,113323,2017-04-27,17,2017,2017-04-27,1493251200.0,2017-04-01,1,Khalid,0
711,1,1,9,Khalid,Saved,198,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",198,199,2,116433,2017-05-04,18,2017,2017-05-04,1493856000.0,2017-05-01,1,Khalid,0
711,2,2,11,Khalid,Saved,195,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",195,198,3,117481,2017-05-11,19,2017,2017-05-11,1494460800.0,2017-05-01,1,Khalid,0
711,3,3,13,Khalid,Saved,178,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",178,195,4,122690,2017-05-18,20,2017,2017-05-18,1495065600.0,2017-05-01,1,Khalid,0
711,4,4,15,Khalid,Saved,176,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",176,178,5,123205,2017-05-25,21,2017,2017-05-25,1495670400.0,2017-05-01,1,Khalid,0
711,5,5,17,Khalid,Saved,173,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",173,176,6,123436,2017-06-01,22,2017,2017-06-01,1496275200.0,2017-06-01,1,Khalid,0
711,6,6,18,Khalid,Saved,195,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",173,173,7,112312,2017-06-08,23,2017,2017-06-08,1496880000.0,2017-06-01,1,Khalid,0
711,7,7,29,Khalid,Saved,193,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",173,-1,8,110916,2017-07-20,29,2017,2017-07-20,1500508800.0,2017-07-01,1,Khalid,0
711,8,8,33,Khalid,Saved,157,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",157,-1,9,137029,2017-08-03,31,2017,2017-08-03,1501718400.0,2017-08-01,1,Khalid,0
711,9,9,37,Khalid,Saved,124,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",124,157,10,163905,2017-08-10,32,2017,2017-08-10,1502323200.0,2017-08-01,1,Khalid,0
711,10,10,41,Khalid,Saved,132,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",124,124,11,160357,2017-08-17,33,2017,2017-08-17,1502928000.0,2017-08-01,1,Khalid,0
711,11,11,44,Khalid,Saved,134,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",124,132,12,159797,2017-08-24,34,2017,2017-08-24,1503532800.0,2017-08-01,1,Khalid,0
711,12,12,45,Khalid,Saved,128,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",124,134,13,172444,2017-08-31,35,2017,2017-08-31,1504137600.0,2017-08-01,1,Khalid,0
711,13,13,50,Khalid,Saved,116,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",116,128,14,180379,2017-09-07,36,2017,2017-09-07,1504742400.0,2017-09-01,1,Khalid,0
711,14,14,53,Khalid,Saved,112,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,116,15,182724,2017-09-14,37,2017,2017-09-14,1505347200.0,2017-09-01,1,Khalid,0
711,15,15,54,Khalid,Saved,124,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,112,16,178256,2017-09-21,38,2017,2017-09-21,1505952000.0,2017-09-01,1,Khalid,0
711,16,16,59,Khalid,Saved,133,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,124,17,166843,2017-09-28,39,2017,2017-09-28,1506556800.0,2017-09-01,1,Khalid,0
711,17,17,62,Khalid,Saved,136,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,133,18,162476,2017-10-05,40,2017,2017-10-05,1507161600.0,2017-10-01,1,Khalid,0
711,18,18,63,Khalid,Saved,136,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,136,19,170472,2017-10-12,41,2017,2017-10-12,1507766400.0,2017-10-01,1,Khalid,0
711,19,19,66,Khalid,Saved,137,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,136,20,169333,2017-10-19,42,2017,2017-10-19,1508371200.0,2017-10-01,1,Khalid,0
711,20,20,69,Khalid,Saved,143,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,137,21,171111,2017-10-26,43,2017,2017-10-26,1508976000.0,2017-10-01,1,Khalid,0
711,21,21,74,Khalid,Saved,145,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,143,22,170758,2017-11-02,44,2017,2017-11-02,1509580800.0,2017-11-01,1,Khalid,0
711,22,22,75,Khalid,Saved,126,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,145,23,195504,2017-11-09,45,2017,2017-11-09,1510185600.0,2017-11-01,1,Khalid,0
711,23,23,80,Khalid,Saved,122,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,126,24,199489,2017-11-16,46,2017,2017-11-16,1510790400.0,2017-11-01,1,Khalid,0
711,24,24,85,Khalid,Saved,158,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,122,25,165578,2017-11-23,47,2017,2017-11-23,1511395200.0,2017-11-01,1,Khalid,0
711,25,25,87,Khalid,Saved,175,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,158,26,154026,2017-11-30,48,2017,2017-11-30,1512000000.0,2017-11-01,1,Khalid,0
711,26,26,99,Khalid,Saved,194,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,-1,27,153219,2018-01-11,2,2018,2018-01-11,1515628800.0,2018-01-01,1,Khalid,0
711,27,27,103,Khalid,Saved,177,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,194,28,164802,2018-01-18,3,2018,2018-01-18,1516233600.0,2018-01-01,1,Khalid,0
711,28,28,106,Khalid,Saved,156,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,177,29,183543,2018-01-25,4,2018,2018-01-25,1516838400.0,2018-01-01,1,Khalid,0
711,29,29,109,Khalid,Saved,114,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,156,30,231224,2018-02-01,5,2018,2018-02-01,1517443200.0,2018-02-01,1,Khalid,0
711,30,30,112,Khalid,Saved,116,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,114,31,228381,2018-02-08,6,2018,2018-02-08,1518048000.0,2018-02-01,1,Khalid,0
711,31,31,115,Khalid,Saved,135,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,116,32,215222,2018-02-15,7,2018,2018-02-15,1518652800.0,2018-02-01,1,Khalid,0
711,32,32,121,Khalid,Saved,129,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,135,33,215539,2018-02-22,8,2018,2018-02-22,1519257600.0,2018-02-01,1,Khalid,0
711,33,33,124,Khalid,Saved,131,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,129,34,213411,2018-03-01,9,2018,2018-03-01,1519862400.0,2018-03-01,1,Khalid,0
711,34,34,129,Khalid,Saved,134,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,131,35,207436,2018-03-08,10,2018,2018-03-08,1520467200.0,2018-03-01,1,Khalid,0
711,35,35,133,Khalid,Saved,150,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,134,36,199705,2018-03-15,11,2018,2018-03-15,1521072000.0,2018-03-01,1,Khalid,0
711,36,36,140,Khalid,Saved,169,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,150,37,192343,2018-03-22,12,2018,2018-03-22,1521676800.0,2018-03-01,1,Khalid,0
711,37,37,146,Khalid,Saved,173,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,169,38,182100,2018-03-29,13,2018,2018-03-29,1522281600.0,2018-03-01,1,Khalid,0
711,38,38,150,Khalid,Saved,181,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,173,39,166891,2018-04-05,14,2018,2018-04-05,1522886400.0,2018-04-01,1,Khalid,0
711,39,39,153,Khalid,Saved,177,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,181,40,178565,2018-04-12,15,2018,2018-04-12,1523491200.0,2018-04-01,1,Khalid,0
711,40,40,155,Khalid,Saved,177,spotify:track:248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records",112,177,41,179079,2018-04-19,16,2018,2018-04-19,1524096000.0,2018-04-01,1,Khalid,0
712,0,0,269,Khalid,Vertigo,129,spotify:track:06GcodDliPWAYFX2LSFLIu,"Right Hand Music Group, LLC/RCA Records",129,-1,1,240851,2018-10-25,43,2018,2018-10-25,1540425600.0,2018-10-01,1,Khalid,0
713,0,0,23,Khalid,Young Dumb & Broke,109,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",109,-1,1,168294,2017-06-29,26,2017,2017-06-29,1498694400.0,2017-06-01,1,Khalid,1
713,1,1,25,Khalid,Young Dumb & Broke,86,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",86,109,2,196944,2017-07-06,27,2017,2017-07-06,1499299200.0,2017-07-01,1,Khalid,1
713,2,2,27,Khalid,Young Dumb & Broke,80,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",80,86,3,206052,2017-07-13,28,2017,2017-07-13,1499904000.0,2017-07-01,1,Khalid,1
713,3,3,30,Khalid,Young Dumb & Broke,72,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",72,80,4,233187,2017-07-20,29,2017,2017-07-20,1500508800.0,2017-07-01,1,Khalid,1
713,4,4,31,Khalid,Young Dumb & Broke,67,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",67,72,5,260411,2017-07-27,30,2017,2017-07-27,1501113600.0,2017-07-01,1,Khalid,1
713,5,5,35,Khalid,Young Dumb & Broke,59,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",59,67,6,301547,2017-08-03,31,2017,2017-08-03,1501718400.0,2017-08-01,1,Khalid,1
713,6,6,36,Khalid,Young Dumb & Broke,53,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",53,59,7,383247,2017-08-10,32,2017,2017-08-10,1502323200.0,2017-08-01,1,Khalid,1
713,7,7,39,Khalid,Young Dumb & Broke,51,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",51,53,8,439101,2017-08-17,33,2017,2017-08-17,1502928000.0,2017-08-01,1,Khalid,1
713,8,8,42,Khalid,Young Dumb & Broke,38,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",38,51,9,604293,2017-08-24,34,2017,2017-08-24,1503532800.0,2017-08-01,1,Khalid,1
713,9,9,46,Khalid,Young Dumb & Broke,21,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",21,38,10,773206,2017-08-31,35,2017,2017-08-31,1504137600.0,2017-08-01,1,Khalid,1
713,10,10,48,Khalid,Young Dumb & Broke,17,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",17,21,11,869759,2017-09-07,36,2017,2017-09-07,1504742400.0,2017-09-01,1,Khalid,1
713,11,11,51,Khalid,Young Dumb & Broke,10,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",10,17,12,1003312,2017-09-14,37,2017,2017-09-14,1505347200.0,2017-09-01,1,Khalid,1
713,12,12,55,Khalid,Young Dumb & Broke,5,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",5,10,13,1191948,2017-09-21,38,2017,2017-09-21,1505952000.0,2017-09-01,1,Khalid,1
713,13,13,57,Khalid,Young Dumb & Broke,5,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",5,5,14,1217681,2017-09-28,39,2017,2017-09-28,1506556800.0,2017-09-01,1,Khalid,1
713,14,14,60,Khalid,Young Dumb & Broke,5,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",5,5,15,1200027,2017-10-05,40,2017,2017-10-05,1507161600.0,2017-10-01,1,Khalid,1
713,15,15,65,Khalid,Young Dumb & Broke,2,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,5,16,1269126,2017-10-12,41,2017,2017-10-12,1507766400.0,2017-10-01,1,Khalid,1
713,16,16,68,Khalid,Young Dumb & Broke,3,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,2,17,1302046,2017-10-19,42,2017,2017-10-19,1508371200.0,2017-10-01,1,Khalid,1
713,17,17,71,Khalid,Young Dumb & Broke,3,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,3,18,1260560,2017-10-26,43,2017,2017-10-26,1508976000.0,2017-10-01,1,Khalid,1
713,18,18,73,Khalid,Young Dumb & Broke,4,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,3,19,1250764,2017-11-02,44,2017,2017-11-02,1509580800.0,2017-11-01,1,Khalid,1
713,19,19,76,Khalid,Young Dumb & Broke,5,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,4,20,1249837,2017-11-09,45,2017,2017-11-09,1510185600.0,2017-11-01,1,Khalid,1
713,20,20,82,Khalid,Young Dumb & Broke,4,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,5,21,1266261,2017-11-16,46,2017,2017-11-16,1510790400.0,2017-11-01,1,Khalid,1
713,21,21,84,Khalid,Young Dumb & Broke,5,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,4,22,1185237,2017-11-23,47,2017,2017-11-23,1511395200.0,2017-11-01,1,Khalid,1
713,22,22,88,Khalid,Young Dumb & Broke,6,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,5,23,1136684,2017-11-30,48,2017,2017-11-30,1512000000.0,2017-11-01,1,Khalid,1
713,23,23,90,Khalid,Young Dumb & Broke,7,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,6,24,1070937,2017-12-07,49,2017,2017-12-07,1512604800.0,2017-12-01,1,Khalid,1
713,24,24,92,Khalid,Young Dumb & Broke,8,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,7,25,1024742,2017-12-14,50,2017,2017-12-14,1513209600.0,2017-12-01,1,Khalid,1
713,25,25,93,Khalid,Young Dumb & Broke,9,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,8,26,988456,2017-12-21,51,2017,2017-12-21,1513814400.0,2017-12-01,1,Khalid,1
713,26,26,95,Khalid,Young Dumb & Broke,11,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,9,27,931892,2017-12-28,52,2017,2017-12-28,1514419200.0,2017-12-01,1,Khalid,1
713,27,27,98,Khalid,Young Dumb & Broke,11,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,11,28,952161,2018-01-04,1,2018,2018-01-04,1515024000.0,2018-01-01,1,Khalid,1
713,28,28,100,Khalid,Young Dumb & Broke,14,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,11,29,888927,2018-01-11,2,2018,2018-01-11,1515628800.0,2018-01-01,1,Khalid,1
713,29,29,104,Khalid,Young Dumb & Broke,15,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,14,30,842126,2018-01-18,3,2018,2018-01-18,1516233600.0,2018-01-01,1,Khalid,1
713,30,30,105,Khalid,Young Dumb & Broke,18,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,15,31,820304,2018-01-25,4,2018,2018-01-25,1516838400.0,2018-01-01,1,Khalid,1
713,31,31,108,Khalid,Young Dumb & Broke,16,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,18,32,829389,2018-02-01,5,2018,2018-02-01,1517443200.0,2018-02-01,1,Khalid,1
713,32,32,111,Khalid,Young Dumb & Broke,20,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,16,33,796902,2018-02-08,6,2018,2018-02-08,1518048000.0,2018-02-01,1,Khalid,1
713,33,33,114,Khalid,Young Dumb & Broke,22,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,20,34,740408,2018-02-15,7,2018,2018-02-15,1518652800.0,2018-02-01,1,Khalid,1
713,34,34,118,Khalid,Young Dumb & Broke,33,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,22,35,638025,2018-02-22,8,2018,2018-02-22,1519257600.0,2018-02-01,1,Khalid,1
713,35,35,127,Khalid,Young Dumb & Broke,45,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,33,36,545030,2018-03-01,9,2018,2018-03-01,1519862400.0,2018-03-01,1,Khalid,1
713,36,36,130,Khalid,Young Dumb & Broke,48,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,45,37,525040,2018-03-08,10,2018,2018-03-08,1520467200.0,2018-03-01,1,Khalid,1
713,37,37,137,Khalid,Young Dumb & Broke,49,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,48,38,496591,2018-03-15,11,2018,2018-03-15,1521072000.0,2018-03-01,1,Khalid,1
713,38,38,141,Khalid,Young Dumb & Broke,50,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,49,39,470775,2018-03-22,12,2018,2018-03-22,1521676800.0,2018-03-01,1,Khalid,1
713,39,39,143,Khalid,Young Dumb & Broke,52,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,50,40,429043,2018-03-29,13,2018,2018-03-29,1522281600.0,2018-03-01,1,Khalid,1
713,40,40,147,Khalid,Young Dumb & Broke,52,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,52,41,427799,2018-04-05,14,2018,2018-04-05,1522886400.0,2018-04-01,1,Khalid,1
713,41,41,154,Khalid,Young Dumb & Broke,54,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,52,42,390822,2018-04-12,15,2018,2018-04-12,1523491200.0,2018-04-01,1,Khalid,1
713,42,42,156,Khalid,Young Dumb & Broke,55,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,54,43,409974,2018-04-19,16,2018,2018-04-19,1524096000.0,2018-04-01,1,Khalid,1
713,43,43,161,Khalid,Young Dumb & Broke,69,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,55,44,377596,2018-04-26,17,2018,2018-04-26,1524700800.0,2018-04-01,1,Khalid,1
713,44,44,164,Khalid,Young Dumb & Broke,71,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,69,45,368994,2018-05-03,18,2018,2018-05-03,1525305600.0,2018-05-01,1,Khalid,1
713,45,45,168,Khalid,Young Dumb & Broke,65,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,71,46,365511,2018-05-10,19,2018,2018-05-10,1525910400.0,2018-05-01,1,Khalid,1
713,46,46,173,Khalid,Young Dumb & Broke,56,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,65,47,360931,2018-05-17,20,2018,2018-05-17,1526515200.0,2018-05-01,1,Khalid,1
713,47,47,177,Khalid,Young Dumb & Broke,56,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,56,48,347927,2018-05-24,21,2018,2018-05-24,1527120000.0,2018-05-01,1,Khalid,1
713,48,48,181,Khalid,Young Dumb & Broke,64,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,56,49,346044,2018-05-31,22,2018,2018-05-31,1527724800.0,2018-05-01,1,Khalid,1
713,49,49,185,Khalid,Young Dumb & Broke,68,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,64,50,325894,2018-06-07,23,2018,2018-06-07,1528329600.0,2018-06-01,1,Khalid,1
713,50,50,190,Khalid,Young Dumb & Broke,74,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,68,51,315509,2018-06-14,24,2018,2018-06-14,1528934400.0,2018-06-01,1,Khalid,1
713,51,51,193,Khalid,Young Dumb & Broke,84,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,74,52,300059,2018-06-21,25,2018,2018-06-21,1529539200.0,2018-06-01,1,Khalid,1
713,52,52,196,Khalid,Young Dumb & Broke,78,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,84,53,301524,2018-06-28,26,2018,2018-06-28,1530144000.0,2018-06-01,1,Khalid,1
713,53,53,199,Khalid,Young Dumb & Broke,94,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,78,54,292906,2018-07-05,27,2018,2018-07-05,1530748800.0,2018-07-01,1,Khalid,1
713,54,54,205,Khalid,Young Dumb & Broke,83,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,94,55,289264,2018-07-12,28,2018,2018-07-12,1531353600.0,2018-07-01,1,Khalid,1
713,55,55,209,Khalid,Young Dumb & Broke,86,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,83,56,280968,2018-07-19,29,2018,2018-07-19,1531958400.0,2018-07-01,1,Khalid,1
713,56,56,214,Khalid,Young Dumb & Broke,87,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,86,57,280107,2018-07-26,30,2018,2018-07-26,1532563200.0,2018-07-01,1,Khalid,1
713,57,57,218,Khalid,Young Dumb & Broke,90,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,87,58,279431,2018-08-02,31,2018,2018-08-02,1533168000.0,2018-08-01,1,Khalid,1
713,58,58,222,Khalid,Young Dumb & Broke,109,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,90,59,266860,2018-08-09,32,2018,2018-08-09,1533772800.0,2018-08-01,1,Khalid,1
713,59,59,223,Khalid,Young Dumb & Broke,93,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,109,60,265291,2018-08-16,33,2018,2018-08-16,1534377600.0,2018-08-01,1,Khalid,1
713,60,60,227,Khalid,Young Dumb & Broke,98,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,93,61,261990,2018-08-23,34,2018,2018-08-23,1534982400.0,2018-08-01,1,Khalid,1
713,61,61,234,Khalid,Young Dumb & Broke,89,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,98,62,258736,2018-08-30,35,2018,2018-08-30,1535587200.0,2018-08-01,1,Khalid,1
713,62,62,236,Khalid,Young Dumb & Broke,110,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,89,63,254021,2018-09-06,36,2018,2018-09-06,1536192000.0,2018-09-01,1,Khalid,1
713,63,63,242,Khalid,Young Dumb & Broke,114,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,110,64,256830,2018-09-13,37,2018,2018-09-13,1536796800.0,2018-09-01,1,Khalid,1
713,64,64,244,Khalid,Young Dumb & Broke,111,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,114,65,261580,2018-09-20,38,2018,2018-09-20,1537401600.0,2018-09-01,1,Khalid,1
713,65,65,250,Khalid,Young Dumb & Broke,92,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,111,66,284294,2018-09-27,39,2018,2018-09-27,1538006400.0,2018-09-01,1,Khalid,1
713,66,66,253,Khalid,Young Dumb & Broke,92,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,92,67,273810,2018-10-04,40,2018,2018-10-04,1538611200.0,2018-10-01,1,Khalid,1
713,67,67,259,Khalid,Young Dumb & Broke,98,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,92,68,270732,2018-10-11,41,2018,2018-10-11,1539216000.0,2018-10-01,1,Khalid,1
713,68,68,263,Khalid,Young Dumb & Broke,101,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",2,98,69,269678,2018-10-18,42,2018,2018-10-18,1539820800.0,2018-10-01,1,Khalid,1
