main_artist,track_name,trackAppearanceCount,artistAppearanceCount,rank,peak_rank,previous_rank,weeks_on_chart,streams,ArtistCount,isTopTen,rank difference,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Labels
Pcee,"Kilimanjaro (feat. Justin99, Mema_Percent & Mr JazziQ)",19,64,54,3,40,21,84634,3,1,14,106544,,,,,,,,,,1
Pcee,"Kilimanjaro (feat. Justin99, Mema_Percent & Mr JazziQ)",20,67,74,3,54,22,69806,3,1,20,106544,,,,,,,,,,1
Pcee,"Kilimanjaro (feat. Justin99, Mema_Percent & Mr JazziQ)",21,70,100,3,74,23,60107,3,1,26,106544,,,,,,,,,,1
Pcee,"Kilimanjaro (feat. Justin99, Mema_Percent & Mr JazziQ)",22,73,124,3,100,24,60640,3,1,24,106544,,,,,,,,,,1
Pcee,"Kilimanjaro (feat. Justin99, Mema_Percent & Mr JazziQ)",23,74,118,3,124,25,66028,3,1,-6,106544,,,,,,,,,,1
Pcee,ZoTata (feat. Mr JazziQ),28,63,93,7,94,30,68397,2,1,-1,68397,,,,,,,,,,1
Pcee,ZoTata (feat. Mr JazziQ),29,66,116,7,93,31,55493,2,1,23,68397,,,,,,,,,,1
Pcee,ZoTata (feat. Mr JazziQ),30,69,127,7,116,32,52187,2,1,11,68397,,,,,,,,,,1
Pcee,ZoTata (feat. Mr JazziQ),31,72,191,7,127,33,44309,2,1,64,68397,,,,,,,,,,1
PinkPantheress,Boy's a Liar Pt. 2,6,21,73,10,69,22,79939,1,0,4,79939,,,,,,,,,,1
PinkPantheress,Boy's a Liar Pt. 2,7,22,69,10,73,23,72525,1,0,-4,79939,,,,,,,,,,1
PinkPantheress,Boy's a Liar Pt. 2,8,23,65,10,69,24,72251,1,0,-4,79939,,,,,,,,,,1
PinkPantheress,Boy's a Liar Pt. 2,9,24,84,10,65,25,67392,1,0,19,79939,,,,,,,,,,1
PinkPantheress,Boy's a Liar Pt. 2,10,25,111,10,84,26,65761,1,0,27,79939,,,,,,,,,,1
PinkPantheress,Boy's a Liar Pt. 2,11,26,106,10,111,27,68714,1,0,-5,79939,,,,,,,,,,1
Post Malone,Chemical,4,1319,198,67,-1,5,41580,1,0,44,61966,,,,,,,,,,1
Post Malone,Chemical,5,1321,120,67,-1,6,61966,1,0,-78,61966,,,,,,,,,,1
Post Malone,Chemical,6,1324,143,67,120,7,58197,1,0,23,61966,,,,,,,,,,1
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,199,1315,89,1,84,201,71217,1,1,5,71217,,,,,,,,,,1
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,200,1316,95,1,89,202,61788,1,1,6,71217,,,,,,,,,,1
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,201,1317,101,1,95,203,58955,1,1,6,71217,,,,,,,,,,1
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,202,1320,89,1,101,204,65367,1,1,-12,71217,,,,,,,,,,1
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,203,1322,129,1,89,205,59872,1,1,40,71217,,,,,,,,,,1
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,204,1323,140,1,129,206,58918,1,1,11,71217,,,,,,,,,,1
Rema,Calm Down (with Selena Gomez),43,87,29,7,28,45,131015,1,1,1,131015,,,,,,,,,,3
Rema,Calm Down (with Selena Gomez),44,88,26,7,29,46,118691,1,1,-3,131015,,,,,,,,,,3
Rema,Calm Down (with Selena Gomez),45,89,29,7,26,47,110702,1,1,3,131015,,,,,,,,,,3
Rema,Calm Down (with Selena Gomez),46,90,30,7,29,48,109509,1,1,1,131015,,,,,,,,,,3
Rema,Calm Down (with Selena Gomez),47,91,51,7,30,49,109303,1,1,21,131015,,,,,,,,,,3
Rema,Calm Down (with Selena Gomez),48,92,39,7,51,50,114882,1,1,-12,131015,,,,,,,,,,3
Riaan Benad,Spontaan,120,278,119,72,136,122,60714,1,0,-17,60714,,,,,,,,,,1
Riaan Benad,Spontaan,121,280,129,72,119,123,52361,1,0,10,60714,,,,,,,,,,1
Riaan Benad,Spontaan,122,282,121,72,129,124,53263,1,0,-8,60714,,,,,,,,,,1
Riaan Benad,Spontaan,123,284,101,72,121,125,59647,1,0,-20,60714,,,,,,,,,,1
Riaan Benad,Spontaan,124,286,154,72,101,126,52695,1,0,53,60714,,,,,,,,,,1
Riaan Benad,Spontaan,125,287,148,72,154,127,57359,1,0,-6,60714,,,,,,,,,,1
Riaan Benad,Vat 'n Bietjie,100,279,165,69,-1,101,50916,1,0,-25,53107,,,,,,,,,,1
Riaan Benad,Vat 'n Bietjie,101,281,162,69,165,102,47581,1,0,-3,53107,,,,,,,,,,1
Riaan Benad,Vat 'n Bietjie,102,283,136,69,162,103,49754,1,0,-26,53107,,,,,,,,,,1
Riaan Benad,Vat 'n Bietjie,103,285,171,69,136,104,46251,1,0,35,53107,,,,,,,,,,1
Riaan Benad,Vat 'n Bietjie,104,288,173,69,-1,105,53107,1,0,2,53107,,,,,,,,,,1
Royal MusiQ,Awu'Yebo,1,1,159,159,189,2,47929,1,0,-30,49039,,,,,,,,,,1
Royal MusiQ,Awu'Yebo,2,2,167,159,159,3,45245,1,0,8,49039,,,,,,,,,,1
Royal MusiQ,Awu'Yebo,3,3,170,159,167,4,46281,1,0,3,49039,,,,,,,,,,1
Royal MusiQ,Awu'Yebo,4,4,181,159,170,5,49039,1,0,11,49039,,,,,,,,,,1
Ruger,Asiwaju,22,22,126,48,132,24,58742,1,0,-6,58742,,,,,,,,,,1
Ruger,Asiwaju,23,23,121,48,126,25,53979,1,0,-5,58742,,,,,,,,,,1
Ruger,Asiwaju,24,24,117,48,121,26,54398,1,0,-4,58742,,,,,,,,,,1
Ruger,Asiwaju,25,25,139,48,117,27,49918,1,0,22,58742,,,,,,,,,,1
Ruger,Asiwaju,26,26,142,48,139,28,56594,1,0,3,58742,,,,,,,,,,1
Ruger,Asiwaju,27,27,145,48,142,29,57649,1,0,3,58742,,,,,,,,,,1
Russell Zuma,Angikaze,19,19,133,89,167,21,56093,1,0,-34,56093,,,,,,,,,,1
Russell Zuma,Angikaze,20,20,168,89,133,22,46680,1,0,35,56093,,,,,,,,,,1
Russell Zuma,Angikaze,21,21,171,89,168,23,44810,1,0,3,56093,,,,,,,,,,1
Russell Zuma,Angikaze,22,22,194,89,171,24,44105,1,0,23,56093,,,,,,,,,,1
Russell Zuma,Angikaze,23,23,190,89,-1,25,50363,1,0,-4,56093,,,,,,,,,,1
Ruth B.,Dandelions,74,74,134,56,134,76,55803,1,0,0,58589,,,,,,,,,,1
Ruth B.,Dandelions,75,75,124,56,134,77,53257,1,0,-10,58589,,,,,,,,,,1
Ruth B.,Dandelions,76,76,133,56,124,78,50581,1,0,9,58589,,,,,,,,,,1
Ruth B.,Dandelions,77,77,117,56,133,79,54833,1,0,-16,58589,,,,,,,,,,1
Ruth B.,Dandelions,78,78,146,56,117,80,54929,1,0,29,58589,,,,,,,,,,1
Ruth B.,Dandelions,79,79,141,56,146,81,58589,1,0,-5,58589,,,,,,,,,,1
SZA,Kill Bill,28,273,58,5,57,30,90194,1,1,1,90194,,,,,,,,,,1
SZA,Kill Bill,29,275,55,5,58,31,83799,1,1,-3,90194,,,,,,,,,,1
SZA,Kill Bill,30,277,60,5,55,32,78233,1,1,5,90194,,,,,,,,,,1
SZA,Kill Bill,31,279,64,5,60,33,78007,1,1,4,90194,,,,,,,,,,1
SZA,Kill Bill,32,281,89,5,64,34,77899,1,1,25,90194,,,,,,,,,,1
SZA,Kill Bill,33,283,83,5,89,35,79821,1,1,-6,90194,,,,,,,,,,1
SZA,Snooze,28,272,35,12,32,30,118538,1,0,3,124351,,,,,,,,,,3
SZA,Snooze,29,274,29,12,35,31,111801,1,0,-6,124351,,,,,,,,,,3
SZA,Snooze,30,276,28,12,29,32,111830,1,0,-1,124351,,,,,,,,,,3
SZA,Snooze,31,278,25,12,28,33,110853,1,0,-3,124351,,,,,,,,,,3
SZA,Snooze,32,280,40,12,25,34,124351,1,0,15,124351,,,,,,,,,,3
SZA,Snooze,33,282,30,12,40,35,124065,1,0,-10,124351,,,,,,,,,,3
Sam Deep,Isthutha (Inkinga Abangan Bam),1,97,115,115,149,2,55555,1,0,-34,55555,,,,,,,,,,1
Sam Deep,Isthutha (Inkinga Abangan Bam),2,99,147,115,115,3,48545,1,0,32,55555,,,,,,,,,,1
Sam Deep,Isthutha (Inkinga Abangan Bam),3,101,158,115,147,4,47800,1,0,11,55555,,,,,,,,,,1
Sam Deep,iMpumelelo,15,94,9,8,10,17,219859,1,1,-1,237318,,,,,,,,,,0
Sam Deep,iMpumelelo,16,96,8,8,9,18,237318,1,1,-1,237318,,,,,,,,,,0
Sam Deep,iMpumelelo,17,98,8,8,8,19,227375,1,1,0,237318,,,,,,,,,,0
Sam Deep,iMpumelelo,18,100,8,8,8,20,201545,1,1,0,237318,,,,,,,,,,0
Sam Deep,iMpumelelo,19,102,12,8,8,21,224551,1,1,4,237318,,,,,,,,,,0
Sam Deep,iMpumelelo,20,103,10,8,12,22,229289,1,1,-2,237318,,,,,,,,,,0
Sam Smith,Too Good At Goodbyes,132,436,192,69,179,135,47051,1,0,13,49707,,,,,,,,,,1
Sam Smith,Too Good At Goodbyes,133,438,197,69,192,136,43598,1,0,5,49707,,,,,,,,,,1
Sam Smith,Too Good At Goodbyes,134,440,186,69,197,137,42799,1,0,-11,49707,,,,,,,,,,1
Sam Smith,Too Good At Goodbyes,135,441,189,69,186,138,44366,1,0,3,49707,,,,,,,,,,1
Sam Smith,Too Good At Goodbyes,136,442,187,69,189,139,48160,1,0,-2,49707,,,,,,,,,,1
Sam Smith,Too Good At Goodbyes,137,443,196,69,187,140,49707,1,0,9,49707,,,,,,,,,,1
Sam Smith,Unholy (feat. Kim Petras),38,437,198,2,-1,40,46092,2,1,3,46092,,,,,,,,,,1
Sam Smith,Unholy (feat. Kim Petras),39,439,200,2,198,41,43065,2,1,2,46092,,,,,,,,,,1
Shaunmusiq,"Bhebha (feat. Myztro, Mellow & Sleazy, QuayR Musiq & Matuteboy)",15,34,14,3,16,17,174332,4,1,-2,174332,,,,,,,,,,3
Shaunmusiq,"Bhebha (feat. Myztro, Mellow & Sleazy, QuayR Musiq & Matuteboy)",16,35,16,3,14,18,145841,4,1,2,174332,,,,,,,,,,3
Shaunmusiq,"Bhebha (feat. Myztro, Mellow & Sleazy, QuayR Musiq & Matuteboy)",17,36,18,3,16,19,127596,4,1,2,174332,,,,,,,,,,3
Shaunmusiq,"Bhebha (feat. Myztro, Mellow & Sleazy, QuayR Musiq & Matuteboy)",18,37,20,3,18,20,120161,4,1,2,174332,,,,,,,,,,3
Shaunmusiq,"Bhebha (feat. Myztro, Mellow & Sleazy, QuayR Musiq & Matuteboy)",19,38,37,3,20,21,129528,4,1,17,174332,,,,,,,,,,3
Shaunmusiq,"Bhebha (feat. Myztro, Mellow & Sleazy, QuayR Musiq & Matuteboy)",20,39,26,3,37,22,137179,4,1,-11,174332,,,,,,,,,,3
Sjava,Isoka,21,87,115,7,118,23,63052,1,1,-3,63052,,,,,,,,,,1
Sjava,Isoka,22,88,134,7,115,24,51385,1,1,19,63052,,,,,,,,,,1
Sjava,Isoka,23,89,142,7,134,25,48932,1,1,8,63052,,,,,,,,,,1
Sjava,Isoka,24,90,124,7,142,26,53047,1,1,-18,63052,,,,,,,,,,1
Sjava,Isoka,25,91,162,7,124,27,51562,1,1,38,63052,,,,,,,,,,1
Sjava,Isoka,26,92,153,7,162,28,56433,1,1,-9,63052,,,,,,,,,,1
Soa Mattrix,Mina Nawe,4,105,11,1,15,38,183852,1,1,-4,183852,,,,,,,,,,3
Soa Mattrix,Mina Nawe,5,106,12,1,11,39,160648,1,1,1,183852,,,,,,,,,,3
Soa Mattrix,Mina Nawe,6,107,13,1,12,40,162720,1,1,1,183852,,,,,,,,,,3
Soa Mattrix,Mina Nawe,7,108,13,1,13,41,146582,1,1,0,183852,,,,,,,,,,3
Soa Mattrix,Mina Nawe,8,109,25,1,13,42,155523,1,1,12,183852,,,,,,,,,,3
Soa Mattrix,Mina Nawe,9,110,16,1,25,43,169947,1,1,-9,183852,,,,,,,,,,3
Spirit Of Praise,Thath'Indawo (Live),17,17,51,23,46,19,97511,1,0,5,103414,,,,,,,,,,3
Spirit Of Praise,Thath'Indawo (Live),18,18,46,23,51,20,93220,1,0,-5,103414,,,,,,,,,,3
Spirit Of Praise,Thath'Indawo (Live),19,19,49,23,46,21,91249,1,0,3,103414,,,,,,,,,,3
Spirit Of Praise,Thath'Indawo (Live),20,20,40,23,49,22,95476,1,0,-9,103414,,,,,,,,,,3
Spirit Of Praise,Thath'Indawo (Live),21,21,56,23,40,23,103414,1,0,16,103414,,,,,,,,,,3
Spirit Of Praise,Thath'Indawo (Live),22,22,56,23,56,24,100833,1,0,0,103414,,,,,,,,,,3
Summer Walker,Girls Need Love (with Drake) - Remix,167,349,120,43,128,169,60225,1,0,-8,64107,,,,,,,,,,1
Summer Walker,Girls Need Love (with Drake) - Remix,168,353,109,43,120,170,56910,1,0,-11,64107,,,,,,,,,,1
Summer Walker,Girls Need Love (with Drake) - Remix,169,357,122,43,109,171,52917,1,0,13,64107,,,,,,,,,,1
Summer Walker,Girls Need Love (with Drake) - Remix,170,361,113,43,122,172,55838,1,0,-9,64107,,,,,,,,,,1
Summer Walker,Girls Need Love (with Drake) - Remix,171,365,133,43,113,173,58872,1,0,20,64107,,,,,,,,,,1
Summer Walker,Girls Need Love (with Drake) - Remix,172,369,125,43,133,174,64107,1,0,-8,64107,,,,,,,,,,1
Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,59,350,158,37,180,61,51676,1,0,-22,55318,,,,,,,,,,1
Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,60,354,150,37,158,62,49066,1,0,-8,55318,,,,,,,,,,1
Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,61,358,161,37,150,63,46376,1,0,11,55318,,,,,,,,,,1
Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,62,362,150,37,161,64,48937,1,0,-11,55318,,,,,,,,,,1
Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,63,366,165,37,150,65,51057,1,0,15,55318,,,,,,,,,,1
Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,64,370,158,37,165,66,55318,1,0,-7,55318,,,,,,,,,,1
Summer Walker,Session 32,37,348,116,87,99,39,62924,1,0,17,64870,,,,,,,,,,1
Summer Walker,Session 32,38,352,102,87,116,40,59153,1,0,-14,64870,,,,,,,,,,1
Summer Walker,Session 32,39,356,87,87,102,41,63770,1,0,-15,64870,,,,,,,,,,1
Summer Walker,Session 32,40,360,95,87,87,42,61084,1,0,8,64870,,,,,,,,,,1
Summer Walker,Session 32,41,364,118,87,95,43,62794,1,0,23,64870,,,,,,,,,,1
Summer Walker,Session 32,42,368,122,87,118,44,64870,1,0,4,64870,,,,,,,,,,1
Summer Walker,"To Summer, From Cole - Audio Hug",5,347,33,12,33,7,118721,1,0,0,118721,,,,,,,,,,3
Summer Walker,"To Summer, From Cole - Audio Hug",6,351,34,12,33,8,104355,1,0,1,118721,,,,,,,,,,3
Summer Walker,"To Summer, From Cole - Audio Hug",7,355,35,12,34,9,102237,1,0,1,118721,,,,,,,,,,3
Summer Walker,"To Summer, From Cole - Audio Hug",8,359,35,12,35,10,100961,1,0,0,118721,,,,,,,,,,3
Summer Walker,"To Summer, From Cole - Audio Hug",9,363,64,12,35,11,97534,1,0,29,118721,,,,,,,,,,3
Summer Walker,"To Summer, From Cole - Audio Hug",10,367,59,12,64,12,98339,1,0,-5,118721,,,,,,,,,,3
Sykes,Sisekakeni Babies (feat. Skillz Musiq & RudeBoyz),1,1,35,28,28,2,103420,3,0,7,103420,,,,,,,,,,3
Sykes,Sisekakeni Babies (feat. Skillz Musiq & RudeBoyz),2,2,37,28,35,3,101313,3,0,2,103420,,,,,,,,,,3
Sykes,Sisekakeni Babies (feat. Skillz Musiq & RudeBoyz),3,3,39,28,37,4,96892,3,0,2,103420,,,,,,,,,,3
Sykes,Sisekakeni Babies (feat. Skillz Musiq & RudeBoyz),4,4,62,28,39,5,98220,3,0,23,103420,,,,,,,,,,3
Sykes,Sisekakeni Babies (feat. Skillz Musiq & RudeBoyz),5,5,55,28,62,6,100903,3,0,-7,103420,,,,,,,,,,3
TNK,Wetsalang (feat. Ricky Lenyora & Vaal Nation),4,4,153,145,191,6,52105,3,0,-38,52105,,,,,,,,,,1
Tamia,So Into You,4,4,159,152,-1,5,51354,1,0,-29,56343,,,,,,,,,,1
Tamia,So Into You,5,5,119,119,159,6,54650,1,0,-40,56343,,,,,,,,,,1
Tamia,So Into You,6,6,140,119,119,7,49168,1,0,21,56343,,,,,,,,,,1
Tamia,So Into You,7,7,127,119,140,8,52210,1,0,-13,56343,,,,,,,,,,1
Tamia,So Into You,8,8,176,119,127,9,49539,1,0,49,56343,,,,,,,,,,1
Tamia,So Into You,9,9,154,119,176,10,56343,1,0,-22,56343,,,,,,,,,,1
Taylor Swift,Anti-Hero,35,392,173,3,184,37,49772,1,1,-11,49772,,,,,,,,,,1
Taylor Swift,Anti-Hero,36,395,178,3,173,38,45146,1,1,5,49772,,,,,,,,,,1
Taylor Swift,Anti-Hero,37,397,174,3,178,39,43819,1,1,-4,49772,,,,,,,,,,1
Taylor Swift,Anti-Hero,38,399,180,3,174,40,45272,1,1,6,49772,,,,,,,,,,1
Taylor Swift,Anti-Hero,39,401,197,3,180,41,46964,1,1,17,49772,,,,,,,,,,1
Taylor Swift,Cruel Summer,3,391,157,26,-1,4,51743,1,0,-11,68416,,,,,,,,,,1
Taylor Swift,Cruel Summer,4,393,111,26,157,5,56103,1,0,-46,68416,,,,,,,,,,1
Taylor Swift,Cruel Summer,5,396,102,26,111,6,58502,1,0,-9,68416,,,,,,,,,,1
Taylor Swift,Cruel Summer,6,398,114,26,102,7,55823,1,0,12,68416,,,,,,,,,,1
Taylor Swift,Cruel Summer,7,400,139,26,114,8,57919,1,0,25,68416,,,,,,,,,,1
Taylor Swift,Cruel Summer,8,402,107,26,139,9,68416,1,0,-32,68416,,,,,,,,,,1
Tebza De DJ,Ka Valungu,1,1,7,7,165,2,277854,1,1,-158,295373,,,,,,,,,,3
Tebza De DJ,Ka Valungu,2,2,5,5,7,3,295373,1,1,-2,295373,,,,,,,,,,3
Tems,Free Mind,62,75,179,68,182,64,49045,1,0,-3,53845,,,,,,,,,,1
Tems,Free Mind,63,76,172,68,179,65,46069,1,0,-7,53845,,,,,,,,,,1
Tems,Free Mind,64,77,131,68,172,66,51001,1,0,-41,53845,,,,,,,,,,1
Tems,Free Mind,65,79,146,68,131,67,49597,1,0,15,53845,,,,,,,,,,1
Tems,Free Mind,66,80,182,68,146,68,48939,1,0,36,53845,,,,,,,,,,1
Tems,Free Mind,67,81,169,68,182,69,53845,1,0,-13,53845,,,,,,,,,,1
Tems,Higher,11,78,194,123,-1,12,42055,1,0,-4,42055,,,,,,,,,,1
Tevin Campbell,Can We Talk,24,28,166,159,186,26,50834,1,0,-20,55107,,,,,,,,,,1
Tevin Campbell,Can We Talk,25,29,163,159,166,27,47453,1,0,-3,55107,,,,,,,,,,1
Tevin Campbell,Can We Talk,26,30,146,146,163,28,48581,1,0,-17,55107,,,,,,,,,,1
Tevin Campbell,Can We Talk,27,32,135,135,146,29,50917,1,0,-11,55107,,,,,,,,,,1
Tevin Campbell,Can We Talk,28,33,177,135,135,30,49477,1,0,42,55107,,,,,,,,,,1
Tevin Campbell,Can We Talk,29,34,160,135,177,31,55107,1,0,-17,55107,,,,,,,,,,1
Tevin Campbell,Dandelion,4,31,187,140,-1,5,42780,1,0,-3,42780,,,,,,,,,,1
The Neighbourhood,Sweater Weather,126,140,191,57,193,128,47076,1,0,-2,47076,,,,,,,,,,1
The Neighbourhood,Sweater Weather,127,141,166,57,191,129,46871,1,0,-25,47076,,,,,,,,,,1
The Neighbourhood,Sweater Weather,128,142,176,57,166,130,43766,1,0,10,47076,,,,,,,,,,1
The Neighbourhood,Sweater Weather,129,143,179,57,176,131,45291,1,0,3,47076,,,,,,,,,,1
The Weeknd,Blinding Lights,186,807,144,1,157,188,52825,1,1,-13,52825,,,,,,,,,,1
The Weeknd,Blinding Lights,187,812,146,1,144,189,49596,1,1,2,52825,,,,,,,,,,1
The Weeknd,Blinding Lights,188,817,149,1,146,190,48159,1,1,3,52825,,,,,,,,,,1
The Weeknd,Blinding Lights,189,822,155,1,149,191,47877,1,1,6,52825,,,,,,,,,,1
The Weeknd,Blinding Lights,190,827,180,1,155,192,49097,1,1,25,52825,,,,,,,,,,1
The Weeknd,Blinding Lights,191,832,188,1,180,193,50578,1,1,8,52825,,,,,,,,,,1
The Weeknd,Die For You,58,805,81,35,81,60,74584,1,0,0,74584,,,,,,,,,,1
The Weeknd,Die For You,59,810,72,35,81,61,71576,1,0,-9,74584,,,,,,,,,,1
The Weeknd,Die For You,60,815,85,35,72,62,64905,1,0,13,74584,,,,,,,,,,1
The Weeknd,Die For You,61,820,87,35,85,63,66594,1,0,2,74584,,,,,,,,,,1
The Weeknd,Die For You,62,825,106,35,87,64,68583,1,0,19,74584,,,,,,,,,,1
The Weeknd,Die For You,63,830,111,35,106,65,67592,1,0,5,74584,,,,,,,,,,1
The Weeknd,Die For You (with Ariana Grande) - Remix,15,808,156,15,163,19,51761,1,0,-7,51761,,,,,,,,,,1
The Weeknd,Die For You (with Ariana Grande) - Remix,16,813,151,15,156,20,49063,1,0,-5,51761,,,,,,,,,,1
The Weeknd,Die For You (with Ariana Grande) - Remix,17,818,166,15,151,21,45498,1,0,15,51761,,,,,,,,,,1
The Weeknd,Die For You (with Ariana Grande) - Remix,18,823,164,15,166,22,47010,1,0,-2,51761,,,,,,,,,,1
The Weeknd,Die For You (with Ariana Grande) - Remix,19,828,191,15,164,23,47672,1,0,27,51761,,,,,,,,,,1
The Weeknd,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,1,804,59,59,77,5,89882,1,0,-18,105821,,,,,,,,,,3
The Weeknd,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,2,809,39,39,59,6,97589,1,0,-20,105821,,,,,,,,,,3
The Weeknd,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,3,814,40,39,39,7,98888,1,0,1,105821,,,,,,,,,,3
The Weeknd,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,4,819,36,36,40,8,100573,1,0,-4,105821,,,,,,,,,,3
The Weeknd,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,5,824,55,36,36,9,103716,1,0,19,105821,,,,,,,,,,3
The Weeknd,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,6,829,47,36,55,10,105821,1,0,-8,105821,,,,,,,,,,3
The Weeknd,Starboy,62,806,117,80,119,64,61532,1,0,-2,61532,,,,,,,,,,1
The Weeknd,Starboy,63,811,107,80,117,65,57340,1,0,-10,61532,,,,,,,,,,1
The Weeknd,Starboy,64,816,119,80,107,66,53607,1,0,12,61532,,,,,,,,,,1
The Weeknd,Starboy,65,821,121,80,119,67,53796,1,0,2,61532,,,,,,,,,,1
The Weeknd,Starboy,66,826,144,80,121,68,55228,1,0,23,61532,,,,,,,,,,1
The Weeknd,Starboy,67,831,149,80,144,69,57232,1,0,5,61532,,,,,,,,,,1
Tom Odell,Another Love,66,66,131,45,125,68,56636,1,0,6,56636,,,,,,,,,,1
Tom Odell,Another Love,67,67,113,45,131,69,55664,1,0,-18,56636,,,,,,,,,,1
Tom Odell,Another Love,68,68,129,45,113,70,51263,1,0,16,56636,,,,,,,,,,1
Tom Odell,Another Love,69,69,128,45,129,71,52147,1,0,-1,56636,,,,,,,,,,1
Tom Odell,Another Love,70,70,155,45,128,72,52692,1,0,27,56636,,,,,,,,,,1
Tom Odell,Another Love,71,71,172,45,155,73,53573,1,0,17,56636,,,,,,,,,,1
Toosii,Favorite Song,15,15,145,54,150,17,52729,1,0,-5,52729,,,,,,,,,,1
Toosii,Favorite Song,16,16,156,54,145,18,48547,1,0,11,52729,,,,,,,,,,1
Toosii,Favorite Song,17,17,188,54,156,19,42699,1,0,32,52729,,,,,,,,,,1
Tory Lanez,The Color Violet,24,56,199,78,-1,25,43352,1,0,6,43352,,,,,,,,,,1
Travis Scott,DELRESTO (ECHOES) (feat. Beyonc),1,538,115,22,22,2,66510,2,0,93,66510,,,,,,,,,,1
Travis Scott,FE!N (feat. Playboi Carti),1,527,15,5,5,2,171840,2,1,10,171840,,,,,,,,,,1
Travis Scott,GOD'S COUNTRY,1,534,96,18,18,2,73877,1,0,78,73877,,,,,,,,,,1
Travis Scott,HYAENA,1,537,110,13,13,2,67671,1,0,97,67671,,,,,,,,,,1
Travis Scott,I KNOW ?,1,528,22,11,11,2,139358,1,0,11,139358,,,,,,,,,,1
Travis Scott,K-POP,1,521,31,31,44,2,139170,1,0,-13,139170,,,,,,,,,,1
Travis Scott,K-POP,2,535,102,31,31,3,70823,1,0,71,139170,,,,,,,,,,1
Travis Scott,MELTDOWN (feat. Drake),1,526,9,4,4,2,230340,2,1,5,230340,,,,,,,,,,1
Travis Scott,MODERN JAM (feat. Teezo Touchdown),1,540,175,23,23,2,52727,2,0,152,52727,,,,,,,,,,1
Travis Scott,MY EYES,1,530,62,15,15,2,93535,1,0,47,93535,,,,,,,,,,1
Travis Scott,SIRENS,1,536,109,21,21,2,67716,1,0,88,67716,,,,,,,,,,1
Travis Scott,SKITZO (feat. Young Thug),1,539,139,29,29,2,59707,2,0,110,59707,,,,,,,,,,1
Travis Scott,TELEKINESIS (feat. SZA & Future),1,529,52,28,28,2,101743,3,0,24,101743,,,,,,,,,,1
Travis Scott,THANK GOD,1,531,71,10,10,2,86950,1,1,61,86950,,,,,,,,,,1
Travis Scott,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),1,533,91,27,27,2,75757,3,0,64,75757,,,,,,,,,,1
Travis Scott,TOPIA TWINS (feat. Rob49 & 21 Savage),1,532,85,20,20,2,79074,3,0,65,79074,,,,,,,,,,1
Tyler,See You Again (feat. Kali Uchis),10,70,91,57,86,12,69843,2,0,5,69843,,,,,,,,,,1
Tyler,See You Again (feat. Kali Uchis),11,71,91,57,91,13,63887,2,0,0,69843,,,,,,,,,,1
Tyler,See You Again (feat. Kali Uchis),12,72,97,57,91,14,60204,2,0,6,69843,,,,,,,,,,1
Tyler,See You Again (feat. Kali Uchis),13,73,99,57,97,15,60360,2,0,2,69843,,,,,,,,,,1
Tyler,See You Again (feat. Kali Uchis),14,74,135,57,99,16,58732,2,0,36,69843,,,,,,,,,,1
Tyler,See You Again (feat. Kali Uchis),15,75,129,57,135,17,62925,2,0,-6,69843,,,,,,,,,,1
Tyler ICU,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",8,72,1,1,1,10,696672,3,1,0,696672,,,,,,,,,,2
Tyler ICU,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",9,74,1,1,1,11,596993,3,1,0,696672,,,,,,,,,,2
Tyler ICU,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",10,76,1,1,1,12,535407,3,1,0,696672,,,,,,,,,,2
Tyler ICU,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",11,78,1,1,1,13,478067,3,1,0,696672,,,,,,,,,,2
Tyler ICU,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",12,80,1,1,1,14,489266,3,1,0,696672,,,,,,,,,,2
