,trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
124,3,60,192,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,198,4,15531,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,AV,0
125,4,63,181,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,192,5,16115,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,AV,0
126,0,9,61,spotify:track:5r62T0gykqv8T17ia8kMt5,Aa,Believer,Platoon,61,-1,1,31191,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
127,1,19,173,spotify:track:5r62T0gykqv8T17ia8kMt5,Aa,Believer,Platoon,61,61,2,11990,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
128,0,10,64,spotify:track:6Zop88VtnT1VtiRM3Nvk4W,Aa,Love Me Or Give Me Red Wine,Platoon,64,-1,1,30700,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
129,1,20,182,spotify:track:6Zop88VtnT1VtiRM3Nvk4W,Aa,Love Me Or Give Me Red Wine,Platoon,64,64,2,11412,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
130,0,5,36,spotify:track:5WeLc7gPjNabQ1AMk5lxrl,Aa,Mayana,Platoon,36,-1,1,43381,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
131,1,14,101,spotify:track:5WeLc7gPjNabQ1AMk5lxrl,Aa,Mayana,Platoon,36,36,2,20122,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
132,2,24,134,spotify:track:5WeLc7gPjNabQ1AMk5lxrl,Aa,Mayana,Platoon,36,101,3,13922,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,0
133,3,31,154,spotify:track:5WeLc7gPjNabQ1AMk5lxrl,Aa,Mayana,Platoon,36,134,4,12539,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,0
134,0,7,55,spotify:track:4Z0qJco9CjpyKAnvLaaZWt,Aa,Morning Man,Platoon,55,-1,1,35360,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
135,1,17,148,spotify:track:4Z0qJco9CjpyKAnvLaaZWt,Aa,Morning Man,Platoon,55,55,2,14165,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
136,0,3,29,spotify:track:3gUNco4uLKydiO0smv2EJR,Aa,Nike,Platoon,29,-1,1,45979,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
137,1,15,104,spotify:track:3gUNco4uLKydiO0smv2EJR,Aa,Nike,Platoon,29,29,2,20003,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
138,2,26,140,spotify:track:3gUNco4uLKydiO0smv2EJR,Aa,Nike,Platoon,29,104,3,13468,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,0
139,3,30,150,spotify:track:3gUNco4uLKydiO0smv2EJR,Aa,Nike,Platoon,29,140,4,12754,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,0
140,0,0,135,spotify:track:1mlMiJJUAABI8l8FqkASd4,Aa,Ocean,Platoon,135,-1,1,14042,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,Aa,0
141,1,4,33,spotify:track:5Wq7ykCxHdnfnkmNFhaQVt,Aa,Ocean,Platoon,33,135,2,44222,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
142,2,13,95,spotify:track:5Wq7ykCxHdnfnkmNFhaQVt,Aa,Ocean,Platoon,33,33,3,21510,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
143,3,23,130,spotify:track:5Wq7ykCxHdnfnkmNFhaQVt,Aa,Ocean,Platoon,33,95,4,14573,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,0
144,4,29,145,spotify:track:5Wq7ykCxHdnfnkmNFhaQVt,Aa,Ocean,Platoon,33,130,5,13203,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,0
145,5,35,194,spotify:track:5Wq7ykCxHdnfnkmNFhaQVt,Aa,Ocean,Platoon,33,145,6,10541,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Aa,0
146,0,6,38,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,-1,1,42979,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
147,1,16,108,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,38,2,19308,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
148,2,25,139,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,108,3,13488,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,0
149,3,32,156,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,139,4,12428,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,0
150,4,41,193,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,-1,5,10749,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Aa,0
151,5,43,191,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,193,6,11852,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Aa,0
152,6,45,164,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,191,7,14292,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,Aa,0
153,7,47,122,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,164,8,16103,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,Aa,0
154,8,49,149,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,122,9,14767,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,Aa,0
155,9,51,149,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,149,10,14524,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,Aa,0
156,10,53,151,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,149,11,14463,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,Aa,0
157,11,55,156,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,151,12,14248,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,Aa,0
158,12,57,155,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,156,13,14512,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,Aa,0
159,13,59,199,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,155,14,12428,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,Aa,0
160,0,8,56,spotify:track:72CSCjFfMXe0PRJBioy7d0,"Aa, Amaarae",All I Ever Wanted,Platoon,56,-1,1,34402,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
161,1,18,151,spotify:track:72CSCjFfMXe0PRJBioy7d0,"Aa, Amaarae",All I Ever Wanted,Platoon,56,56,2,13994,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
162,0,2,27,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,-1,1,50049,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
163,1,12,71,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,27,2,25449,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
164,2,22,102,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,71,3,17990,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,0
165,3,28,114,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,102,4,16414,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,0
166,4,34,152,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,114,5,13277,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Aa,0
167,5,37,167,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,152,6,11509,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Aa,0
168,6,39,199,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,167,7,10124,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Aa,0
169,0,1,4,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,-1,1,122211,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,1
170,1,11,14,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,4,2,71588,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,1
171,2,21,20,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,14,3,54928,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,1
172,3,27,20,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,20,4,54262,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,1
173,4,33,40,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,20,5,45809,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Aa,1
174,5,36,32,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,40,6,41332,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Aa,1
175,6,38,35,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,32,7,37429,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Aa,1
176,7,40,32,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,35,8,38951,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Aa,1
177,8,42,43,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,32,9,36252,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Aa,1
178,9,44,44,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,43,10,38356,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,Aa,1
179,10,46,53,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,44,11,36569,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,Aa,1
180,11,48,80,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,53,12,31308,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,Aa,1
181,12,50,63,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,80,13,31833,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,Aa,1
182,13,52,61,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,63,14,30165,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,Aa,1
183,14,54,63,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,61,15,28026,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,Aa,1
184,15,56,66,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,63,16,26390,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,Aa,1
185,16,58,77,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,66,17,26825,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,Aa,1
186,17,60,77,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,77,18,24733,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,Aa,1
187,18,61,80,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,77,19,24695,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,Aa,1
188,19,62,125,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,80,20,19908,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,Aa,1
189,20,63,116,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,125,21,22473,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,Aa,1
190,0,113,50,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,50,-1,1,64054,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,Adekunle Gold,0
191,1,117,49,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,50,2,46172,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,Adekunle Gold,0
192,2,120,50,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,49,3,44076,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,Adekunle Gold,0
193,3,124,62,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,50,4,39997,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,Adekunle Gold,0
194,4,128,59,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,62,5,35910,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,Adekunle Gold,0
195,5,132,88,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,59,6,32089,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,Adekunle Gold,0
196,6,135,83,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,88,7,30985,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,Adekunle Gold,0
197,0,5,150,spotify:track:2GVeh0VTzmdRKQ1VDie5zT,Adekunle Gold,It Is What It Is,Afro Urban Records,150,-1,1,12791,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,Adekunle Gold,0
198,1,11,157,spotify:track:2GVeh0VTzmdRKQ1VDie5zT,Adekunle Gold,It Is What It Is,Afro Urban Records,150,150,2,11724,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,Adekunle Gold,0
199,2,17,176,spotify:track:2GVeh0VTzmdRKQ1VDie5zT,Adekunle Gold,It Is What It Is,Afro Urban Records,150,157,3,10403,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Adekunle Gold,0
200,0,1,31,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,-1,1,42820,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,Adekunle Gold,0
201,1,7,46,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,31,2,34690,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,Adekunle Gold,0
202,2,13,60,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,46,3,32248,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Adekunle Gold,0
203,3,20,74,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,60,4,25193,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Adekunle Gold,0
204,4,25,67,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,74,5,25438,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Adekunle Gold,0
205,5,30,76,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,67,6,24065,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Adekunle Gold,0
206,6,36,105,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,76,7,20461,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Adekunle Gold,0
207,7,41,105,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,105,8,18876,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Adekunle Gold,0
208,8,46,110,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,105,9,17080,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Adekunle Gold,0
209,9,51,110,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,110,10,17340,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Adekunle Gold,0
210,10,56,129,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,110,11,16287,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Adekunle Gold,0
211,11,62,140,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,129,12,16248,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,Adekunle Gold,0
212,12,66,140,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,140,13,15187,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,Adekunle Gold,0
213,13,71,148,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,140,14,14984,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,Adekunle Gold,0
214,14,76,146,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,148,15,14963,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,Adekunle Gold,0
215,15,81,160,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,146,16,13605,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,Adekunle Gold,0
216,16,86,166,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,160,17,13592,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,Adekunle Gold,0
217,17,91,166,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,166,18,13643,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,Adekunle Gold,0
218,18,96,172,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,166,19,14408,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,Adekunle Gold,0
219,19,101,179,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,172,20,13879,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,Adekunle Gold,0
220,20,106,166,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,179,21,14329,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,Adekunle Gold,0
221,21,112,187,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,166,22,13733,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,Adekunle Gold,0
222,22,123,190,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,-1,23,15711,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,Adekunle Gold,0
223,23,130,192,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,-1,24,14340,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,Adekunle Gold,0
224,0,4,111,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,111,-1,1,18975,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,Adekunle Gold,0
225,1,10,114,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,111,111,2,18011,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,Adekunle Gold,0
226,2,16,118,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,111,114,3,17090,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Adekunle Gold,0
227,3,22,129,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,111,118,4,16140,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Adekunle Gold,0
228,4,27,108,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,108,129,5,16948,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Adekunle Gold,0
229,5,32,104,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,108,6,17592,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Adekunle Gold,0
230,6,37,124,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,104,7,17079,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Adekunle Gold,0
231,7,42,136,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,124,8,15014,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Adekunle Gold,0
232,8,47,134,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,136,9,14714,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Adekunle Gold,0
233,9,52,132,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,134,10,15086,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Adekunle Gold,0
234,10,57,130,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,132,11,16112,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Adekunle Gold,0
235,11,61,138,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,130,12,16377,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,Adekunle Gold,0
236,12,67,155,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,138,13,13885,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,Adekunle Gold,0
237,13,72,185,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,155,14,12819,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,Adekunle Gold,0
238,14,77,181,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,185,15,12637,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,Adekunle Gold,0
239,15,82,187,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,181,16,11986,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,Adekunle Gold,0
240,16,87,193,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,187,17,11864,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,Adekunle Gold,0
241,17,92,191,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,193,18,12227,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,Adekunle Gold,0
242,18,97,197,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,191,19,12502,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,Adekunle Gold,0
243,19,102,197,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,197,20,12474,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,Adekunle Gold,0
244,20,107,181,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,197,21,13041,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,Adekunle Gold,0
245,21,111,175,spotify:track:2Iv3GHM3xFKIPbYSnhJAXO,Adekunle Gold,Okay,EMI,104,181,22,14258,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,Adekunle Gold,0
246,0,0,10,spotify:track:4G11wDzAKuCFqApL4g3ixC,"Adekunle Gold, Davido",High,Afro Urban Records,10,-1,1,67407,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,Adekunle Gold,1
247,1,6,12,spotify:track:4G11wDzAKuCFqApL4g3ixC,"Adekunle Gold, Davido",High,Afro Urban Records,10,10,2,63487,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,Adekunle Gold,1
248,2,12,18,spotify:track:4G11wDzAKuCFqApL4g3ixC,"Adekunle Gold, Davido",High,Afro Urban Records,10,12,3,57852,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Adekunle Gold,1
249,3,18,18,spotify:track:4G11wDzAKuCFqApL4g3ixC,"Adekunle Gold, Davido",High,Afro Urban Records,10,18,4,57777,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Adekunle Gold,1
250,4,23,17,spotify:track:4G11wDzAKuCFqApL4g3ixC,"Adekunle Gold, Davido",High,Afro Urban Records,10,18,5,58730,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Adekunle Gold,1
251,5,28,15,spotify:track:4G11wDzAKuCFqApL4g3ixC,"Adekunle Gold, Davido",High,Afro Urban Records,10,17,6,58611,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Adekunle Gold,1
