main_artist,track_name,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams
Justin Timberlake,SoulMate,4794,4794,4794,4794.0,130,1,0,0,1.0,1.0
K CAMP,Lottery (Renegade),13327,11133,49684,12421.0,148,4,52,2194,1.3513513513513513,1.1970717686158268
K.O,MOSHITO,40602,40602,40602,40602.0,95,1,0,0,1.0,1.0
K.O,SETE (feat. Young Stunna & Blxckie),440158,277597,2221430,370238.3333333333,1,6,0,162561,1.0,1.585600708941379
K.O,Say U Will,9349,9349,9349,9349.0,161,1,0,0,1.0,1.0
K.O,Waya Waya (feat. Cassper Nyovest),4055,4055,4055,4055.0,127,1,0,0,1.0,1.0
KALEO,All the Pretty Girls - Recorded at Spotify Studios NYC,1192,1192,1192,1192.0,72,1,0,0,1.0,1.0
KAROL G,Tusa,12126,9976,57706,11541.2,175,5,22,2150,1.1257142857142857,1.2155172413793103
KDDO,eWallet (feat. Cassper Nyovest),12427,12427,12427,12427.0,191,1,0,0,1.0,1.0
KIDS SEE GHOSTS,4th Dimension,12730,4372,17102,8551.0,19,2,115,8358,7.052631578947368,2.911710887465691
KIDS SEE GHOSTS,Cudi Montage,11065,4071,15136,7568.0,30,2,121,6994,5.033333333333333,2.7180054040776223
KIDS SEE GHOSTS,Feel The Love,14563,3299,23031,7677.0,12,3,175,11264,15.583333333333334,4.414367990300091
KIDS SEE GHOSTS,Fire,11483,3829,15312,7656.0,27,2,139,7654,6.148148148148148,2.9989553408200575
KIDS SEE GHOSTS,Freeee (Ghost Town Pt. 2),11596,3734,15330,7665.0,26,2,145,7862,6.576923076923077,3.1055168719871453
KIDS SEE GHOSTS,Kids See Ghosts,10937,3730,14667,7333.5,31,2,141,7207,5.548387096774194,2.932171581769437
KIDS SEE GHOSTS,Reborn,18171,3370,44774,7462.333333333333,5,6,193,14801,39.6,5.391988130563798
KSI,Bad Lil Vibe (feat. Jeremih),17036,17036,17036,17036.0,102,1,0,0,1.0,1.0
KSI,Cap (feat. Offset),22864,22864,22864,22864.0,61,1,0,0,1.0,1.0
KSI,Domain,16300,16300,16300,16300.0,113,1,0,0,1.0,1.0
KSI,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",16772,13556,74322,14864.4,84,5,40,3216,1.4761904761904763,1.2372381233402183
KSI,Gang Gang (feat. JAY1 & Deno),26429,26429,26429,26429.0,114,1,0,0,1.0,1.0
KSI,Holiday,54991,22709,385447,35040.63636363636,20,11,157,32282,8.85,2.421550926945264
KSI,Houdini (feat. Swarmz & Tion Wayne),19565,13731,49329,16443.0,76,3,71,5834,1.9342105263157894,1.4248780132546792
KSI,How It Feel,13393,13393,13393,13393.0,162,1,0,0,1.0,1.0
KSI,Killa Killa (feat. Aiyana-Lee),17310,17310,17310,17310.0,98,1,0,0,1.0,1.0
KSI,Lose,44773,21567,94880,31626.666666666668,37,3,161,23206,5.351351351351352,2.075995734223582
KSI,Madness,26410,26410,26410,26410.0,115,1,0,0,1.0,1.0
KSI,Millions,15061,15061,15061,15061.0,122,1,0,0,1.0,1.0
KSI,No Pressure,20420,20420,20420,20420.0,196,1,0,0,1.0,1.0
KSI,No Time (feat. Lil Durk),39228,22664,192065,32010.833333333332,45,6,108,16564,3.4,1.7308506883162724
KSI,Not Over Yet (feat. Tom Grennan),36654,28886,65540,32770.0,118,2,57,7768,1.4830508474576272,1.2689191996122688
KSI,Number 2 (feat. Future & 21 Savage),31635,31635,31635,31635.0,76,1,0,0,1.0,1.0
KSI,Patience (feat. YUNGBLUD & Polo G),31003,21038,73939,24646.333333333332,57,3,111,9965,2.9473684210526314,1.473666698355357
KSI,Poppin (feat. Lil Pump & Smokepurpp),14764,12377,27141,13570.5,129,2,46,2387,1.3565891472868217,1.1928577199644501
KSI,Really Love (feat. Craig David & Digital Farm Animals),15856,15856,15856,15856.0,186,1,0,0,1.0,1.0
KSI,The Moment,36428,20901,57329,28664.5,61,2,114,15527,2.8688524590163933,1.7428831156403999
KSI,Undefeated,13026,13026,13026,13026.0,178,1,0,0,1.0,1.0
KSI,Wake Up Call (feat. Trippie Redd),13203,12748,25951,12975.5,153,2,31,455,1.2026143790849673,1.0356918732350173
KSI,What You Been On,17113,17113,17113,17113.0,100,1,0,0,1.0,1.0
KSI,You,22490,22490,22490,22490.0,156,1,0,0,1.0,1.0
KYLE,Hey Julie! (feat. Lil Yachty),7461,7195,14656,7328.0,171,2,10,266,1.0584795321637428,1.0369701181375957
KYLE,Playinwitme (feat. Kehlani),9875,2154,107094,6299.64705882353,29,17,171,7721,6.896551724137931,4.584493964716806
Kabza De Small,Abalele,269570,39303,5533788,102477.55555555556,1,54,95,230267,96.0,6.8587639620385215
Kabza De Small,Abuyile Amakhosi,10024,10024,10024,10024.0,199,1,0,0,1.0,1.0
Kabza De Small,Alalahi,22199,9952,181385,13952.692307692309,73,13,123,12247,2.684931506849315,2.2306069131832795
Kabza De Small,Asibe Happy,234384,37605,4247222,92330.91304347826,1,46,110,196779,111.0,6.2327881930594335
Kabza De Small,Azkhale (feat. Daliwonga),42238,25189,96688,32229.333333333332,85,3,113,17049,2.3294117647058825,1.6768430664178808
Kabza De Small,Bathini (feat. Young Stunna & Artwork Sounds),62277,27468,525783,35052.2,40,15,156,34809,4.9,2.2672564438619482
Kabza De Small,Bawo (feat. Nobuhle & Yallunder),31536,31536,31536,31536.0,138,1,0,0,1.0,1.0
Kabza De Small,Bayasaba (feat. Daliwonga & Young Stunna),43191,28422,257411,32176.375,81,8,93,14769,2.1481481481481484,1.519632678910703
Kabza De Small,Break,39513,24260,94567,31522.333333333332,65,3,116,15253,2.7846153846153845,1.6287304204451774
Kabza De Small,Buyile,23601,13564,155457,17273.0,56,9,142,10037,3.5357142857142856,1.739973459156591
Kabza De Small,Duze,15388,15388,15388,15388.0,135,1,0,0,1.0,1.0
Kabza De Small,Ebusuku (feat. Nkosazana Daughter),53194,29552,893597,44679.85,38,20,146,23642,4.842105263157895,1.8000135354629128
Kabza De Small,"Eningi (feat. Njelic, Simmy & Mhaw Keys)",78231,32667,851915,50112.64705882353,26,17,89,45564,4.423076923076923,2.394802093856185
Kabza De Small,Folasade,24843,19654,89790,22447.5,111,4,58,5189,1.5225225225225225,1.2640175027984126
Kabza De Small,Hello (Live),23644,13555,341230,16249.047619047618,57,21,89,10089,2.56140350877193,1.7443009959424567
Kabza De Small,Impilo,13679,13679,13679,13679.0,168,1,0,0,1.0,1.0
Kabza De Small,Indaba Ka Bani,14890,10760,126012,12601.2,127,10,69,4130,1.5433070866141732,1.3838289962825279
Kabza De Small,Ingabe (feat. Spartz),80533,30070,335426,47918.0,25,7,141,50463,6.64,2.6781842367808446
Kabza De Small,Isoka (feat. Nkosazana Daughter & Murumba Pitch),66603,27810,571799,38119.933333333334,36,15,160,38793,5.444444444444445,2.3949298813376485
Kabza De Small,Kabza (feat. Murumba Pitch),29834,29834,29834,29834.0,128,1,0,0,1.0,1.0
Kabza De Small,Ketang (feat. Kopzz Avenue),33983,25779,93052,31017.333333333332,102,3,71,8204,1.696078431372549,1.3182435315566934
Kabza De Small,"Khuluma Imali (feat. Madumane, Toss & Felo Le Tee)",32620,32620,32620,32620.0,130,1,0,0,1.0,1.0
Kabza De Small,Khusela (feat. Msaki),124341,31055,1652128,91784.88888888889,5,18,118,93286,24.6,4.003896312993077
Kabza De Small,Liyangishonela (feat. Nobuhle),41028,26205,130777,32694.25,90,4,104,14823,2.1555555555555554,1.5656554092730395
Kabza De Small,Lorch,63021,13036,849106,26534.5625,2,32,172,49985,87.0,4.834381712181651
Kabza De Small,Malobola (Live),12583,12583,12583,12583.0,163,1,0,0,1.0,1.0
Kabza De Small,Masupa,24500,15866,412021,20601.05,68,20,115,8634,2.6911764705882355,1.5441825286776756
Kabza De Small,"Mutserendende (feat. Mr Brown, Jon Delinger & Da Muziqal Chef)",28295,28295,28295,28295.0,183,1,0,0,1.0,1.0
Kabza De Small,Nana Thula,48872,10465,758990,22323.235294117647,12,34,184,38407,16.333333333333332,4.670043000477783
Kabza De Small,Ndofaya,13110,13110,13110,13110.0,184,1,0,0,1.0,1.0
Kabza De Small,Need You Tonight,15508,15508,15508,15508.0,133,1,0,0,1.0,1.0
Kabza De Small,"Ngyamthanda (feat. Nicole Elocin, Phila Dlozi & Da Muziqal Chef)",35310,35310,35310,35310.0,109,1,0,0,1.0,1.0
Kabza De Small,Nia Lo,29155,14412,414850,20742.5,62,20,133,14743,3.1451612903225805,2.0229669719678047
Kabza De Small,Phoyisa (Live),33762,11905,317743,24441.76923076923,22,13,155,21857,8.045454545454545,2.8359512809743803
Kabza De Small,Qoqoqo,27896,12561,298128,17536.941176470587,45,17,120,15335,3.6666666666666665,2.220842289626622
Kabza De Small,Qula,15012,15012,15012,15012.0,142,1,0,0,1.0,1.0
Kabza De Small,Rekere 2 (feat. Stakev),46426,27318,391587,32632.25,73,12,112,19108,2.5342465753424657,1.6994655538472803
Kabza De Small,Sandton,34316,10944,613935,20464.5,21,30,176,23372,9.380952380952381,3.135599415204678
Kabza De Small,Skeem Saam (feat. Ami Faku),33362,33362,33362,33362.0,123,1,0,0,1.0,1.0
Kabza De Small,Sondela (feat. Ami Faku & Mhaw Keys),54711,29927,282563,35320.375,56,8,100,24784,2.7857142857142856,1.8281484946703646
Kabza De Small,Sponono,36388,17251,656688,24321.777777777777,21,27,142,19137,7.761904761904762,2.109326995536491
Kabza De Small,Sthandwa,21471,13555,35026,17513.0,69,2,107,7916,2.550724637681159,1.5839911471781631
Kabza De Small,Thinking About You,20035,20035,20035,20035.0,81,1,0,0,1.0,1.0
Kabza De Small,Ubumnandi (feat. Nia Pearl & MDU a.k.a TRP),66235,27903,377248,41916.444444444445,37,9,153,38332,5.135135135135135,2.373759094004229
Kabza De Small,Umshove,7192,6443,13635,6817.5,146,2,25,749,1.1712328767123288,1.116250194009002
Kabza De Small,Uzozisola,74840,30084,158719,52906.333333333336,10,3,77,44756,8.7,2.487701103576652
Kabza De Small,Wena,17676,17676,17676,17676.0,105,1,0,0,1.0,1.0
Kabza De Small,Why Ngikufela,17930,14172,32102,16051.0,103,2,59,3758,1.5728155339805825,1.2651707592435788
Kabza De Small,"Xola (feat. Nobuhle, Ze2 & Young Stunna)",116594,47823,1276773,85118.2,7,15,62,68771,9.857142857142858,2.4380319093323295
Kabza De Small,"Ziwa Ngale (feat. DJ Tira, Young Stunna, Dladla Mshunqisi, Felo Le Tee, Beast & Dj Exit_sa)",63533,27501,784697,46158.64705882353,28,17,167,36032,6.964285714285714,2.3102069015672155
Kabza De Small,eMcimbini (Live),66760,13750,1275869,29671.372093023256,4,43,185,53010,47.25,4.855272727272728
Kabza De Small,iLog Drum,22677,15879,308831,18166.529411764706,66,17,108,6798,2.6363636363636362,1.428112601549216
Kabza De Small,iPiano,14283,14283,14283,14283.0,156,1,0,0,1.0,1.0
Kali Uchis,telepata,41379,18752,497092,29240.70588235294,39,17,160,22627,5.102564102564102,2.2066446245733786
Kamo Mphela,Dubai,81342,24115,172230,43057.5,20,4,171,57227,9.55,3.373087290068422
Kamo Mphela,Ghost,48956,27036,204515,34085.833333333336,56,6,136,21920,3.4285714285714284,1.8107708240864033
Kamo Mphela,Nkulunkulu,55493,20940,587156,39143.73333333333,26,15,155,34553,6.961538461538462,2.650095510983763
Kamo Mphela,Percy Tau,24051,20554,66775,22258.333333333332,110,3,44,3497,1.4,1.1701371995718595
Kamo Mphela,Thula Thula - Edit,19834,19834,19834,19834.0,197,1,0,0,1.0,1.0
Kane Brown,Be Like That - feat. Swae Lee & Khalid,20708,14959,361910,18095.5,105,20,85,5749,1.8095238095238095,1.3843171334982285
Kanye West,24,95267,28256,174584,58194.666666666664,17,3,120,67011,8.058823529411764,3.371567100792752
Kanye West,All Mine,35485,4142,143821,11063.153846153846,1,13,194,31343,195.0,8.567117334620956
Kanye West,Believe What I Say,95979,27576,174655,58218.333333333336,15,3,131,68403,9.733333333333333,3.480526544821584
Kanye West,Bound 2,32914,31137,95718,31906.0,138,3,26,1777,1.1884057971014492,1.0570703664450654
Kanye West,Closed On Sunday,53602,9842,95605,23901.25,6,4,189,43760,32.5,5.446250762040235
Kanye West,Come to Life,60689,33926,94615,47307.5,37,2,76,26763,3.054054054054054,1.7888639981135412
Kanye West,Donda,80839,39520,120359,60179.5,26,2,68,41319,3.6153846153846154,2.045521255060729
Kanye West,Donda Chant,65152,24126,89278,44639.0,35,2,151,41026,5.314285714285714,2.700489098897455
Kanye West,Every Hour,42175,13433,55608,27804.0,17,2,98,28742,6.764705882352941,3.139656070870245
Kanye West,Everything We Need,49039,10775,76579,25526.333333333332,10,3,150,38264,16.0,4.5511832946635735
Kanye West,Follow God,74351,10024,232506,29063.25,3,8,192,64327,65.0,7.417298483639266
Kanye West,Ghost Town,28711,3748,49915,12478.75,3,4,148,24963,50.333333333333336,7.660352187833511
Kanye West,God Breathed,104134,47002,151136,75568.0,12,2,68,57132,6.666666666666667,2.2155227437130334
Kanye West,God Is,41054,9690,65377,21792.333333333332,19,3,173,31364,10.105263157894736,4.2367389060887515
Kanye West,Gold Digger,3504,2284,5788,2894.0,165,2,34,1220,1.206060606060606,1.5341506129597198
Kanye West,Hands On,38804,13217,52021,26010.5,22,2,101,25587,5.590909090909091,2.9359158659302413
Kanye West,Heartless,34317,27684,186458,31076.333333333332,115,6,85,6633,1.7391304347826086,1.239596879063719
Kanye West,Heaven and Hell,88740,26167,163153,54384.333333333336,24,3,137,62573,6.708333333333333,3.391294378415562
Kanye West,Hurricane,177781,23385,1240173,49606.92,1,25,199,154396,200.0,7.602351935001069
Kanye West,I Love It (& Lil Pump),34182,7456,360749,13874.961538461539,1,26,172,26726,173.0,4.584495708154506
Kanye West,I Thought About Killing You,24887,3990,36493,12164.333333333334,5,3,150,20897,31.0,6.23734335839599
Kanye West,Jail,152767,23463,370054,61675.666666666664,3,6,178,129304,60.333333333333336,6.5109747261646
Kanye West,Jail pt 2,58798,33995,92793,46396.5,41,2,71,24803,2.731707317073171,1.7296072951904693
Kanye West,Jesus Is Lord,33797,11506,45303,22651.5,26,2,124,22291,5.769230769230769,2.9373370415435427
Kanye West,Jesus Lord,90812,27435,168369,56123.0,21,3,126,63377,7.0,3.3100783670493894
Kanye West,Jesus Lord pt 2,53355,27380,80735,40367.5,49,2,101,25975,3.061224489795918,1.9486851716581446
Kanye West,Jonah,107656,29977,193424,64474.666666666664,11,3,112,77679,11.181818181818182,3.5912866531007106
Kanye West,Junya,96135,25798,170522,56840.666666666664,14,3,153,70337,11.928571428571429,3.7264516629196063
Kanye West,Junya pt 2,50762,24334,75096,37548.0,54,2,130,26428,3.4074074074074074,2.0860524369195366
Kanye West,Keep My Spirit Alive,80441,42095,122536,61268.0,27,2,62,38346,3.2962962962962963,1.9109395415132437
Kanye West,Life Of The Party (with Andr 3000),25473,25400,50873,25436.5,170,2,0,73,1.0,1.0028740157480316
Kanye West,Lift Yourself,5996,3105,21762,4352.4,63,5,105,2891,2.6666666666666665,1.9310789049919486
Kanye West,Lord I Need You,80976,28284,157017,52339.0,25,3,111,52692,5.44,2.862961391599491
Kanye West,Moon,110882,22760,508940,42411.666666666664,10,12,182,88122,19.2,4.871792618629174
Kanye West,New Again,71179,38239,109418,54709.0,31,2,67,32940,3.161290322580645,1.8614242004236512
Kanye West,No Child Left Behind,89149,29966,168762,56254.0,23,3,101,59183,5.391304347826087,2.975005005673096
Kanye West,No Mistakes,23228,3913,34059,11353.0,6,3,154,19315,26.666666666666668,5.9361104012266805
Kanye West,Off The Grid,143410,24671,485293,53921.444444444445,4,9,171,118739,43.75,5.812897734181833
Kanye West,Ok Ok,103291,28138,184580,61526.666666666664,13,3,125,75153,10.615384615384615,3.670872130215367
Kanye West,Ok Ok pt 2,55927,27041,82968,41484.0,45,2,109,28886,3.422222222222222,2.068229725232055
Kanye West,On God,51221,11093,80454,26818.0,8,3,145,40128,19.125,4.617416388713603
Kanye West,POWER,3347,3347,3347,3347.0,177,1,0,0,1.0,1.0
Kanye West,Praise God,141870,23578,1545328,45450.82352941176,7,34,153,118292,22.857142857142858,6.01704979217915
Kanye West,Pure Souls,75829,24300,142416,47472.0,29,3,151,51529,6.206896551724138,3.1205349794238684
Kanye West,Remote Control,92102,27678,170025,56675.0,19,3,126,64424,7.631578947368421,3.327624828383554
Kanye West,Selah,52405,11500,81763,27254.333333333332,7,3,138,40905,20.714285714285715,4.556956521739131
Kanye West,Stronger,4235,1263,47016,3358.285714285714,64,14,120,2972,2.875,3.353127474267617
Kanye West,Tell The Vision,57529,26657,84186,42093.0,43,2,119,30872,3.7674418604651163,2.1581198184341823
Kanye West,True Love,77750,28978,587494,41963.857142857145,18,14,181,48772,11.055555555555555,2.683069915108013
Kanye West,Use This Gospel,48929,11260,77581,25860.333333333332,11,3,139,37669,13.636363636363637,4.34538188277087
Kanye West,Violent Crimes,23101,3544,39447,9861.75,7,4,156,19557,23.285714285714285,6.518340857787811
Kanye West,Wash Us In The Blood,26229,15781,60691,20230.333333333332,54,3,72,10448,2.3333333333333335,1.6620619732589823
Kanye West,Water,42096,14482,56578,28289.0,18,2,84,27614,5.666666666666667,2.9067808313768815
Kanye West,Wouldn't Leave,26655,3369,43035,10758.75,4,4,177,23286,45.25,7.911843276936777
Kanye West,Ye vs. the People (starring TI as the People),5903,3560,9463,4731.5,67,2,76,2343,2.1343283582089554,1.6581460674157302
Kanye West,Yikes,30264,4060,77578,8619.777777777777,2,9,153,26204,77.5,7.454187192118226
Kari Jobe,The Blessing - Live,11632,10610,22242,11121.0,169,2,28,1022,1.165680473372781,1.0963242224316683
Karyendasoul,iMali (Ft. Nana Atta),38986,23568,492956,28997.41176470588,64,17,131,15418,3.046875,1.6541921249151392
Kate Bush,Running Up That Hill (A Deal With God),137730,43103,1509201,83844.5,3,18,84,94627,29.0,3.195369231840011
Katy Perry,Daisies,22984,13413,161921,16192.1,63,10,125,9571,2.984126984126984,1.7135614702154627
Katy Perry,Harleys In Hawaii,20165,12182,62944,15736.0,51,4,85,7983,2.6666666666666665,1.6553111147594812
Katy Perry,Never Really Over,29089,13721,1266532,20103.68253968254,11,63,189,15368,18.181818181818183,2.1200349828729683
Katy Perry,Small Talk,20301,10999,72666,14533.2,37,5,91,9302,3.4594594594594597,1.845713246658787
KayGee DaKing,Isabella,12033,12033,12033,12033.0,172,1,0,0,1.0,1.0
KayGee DaKing,Kokota,22250,7525,470944,13851.29411764706,63,34,103,14725,2.634920634920635,2.956810631229236
Keala Settle,This Is Me,5868,5543,17059,5686.333333333333,162,3,23,325,1.1419753086419753,1.0586325094714053
Kehlani,Bad News,15858,15858,15858,15858.0,114,1,0,0,1.0,1.0
Kehlani,Can I,26144,14422,40566,20283.0,46,2,82,11722,2.782608695652174,1.8127860213562612
Kehlani,Change Your Life (feat. Jhen Aiko),18204,18204,18204,18204.0,88,1,0,0,1.0,1.0
Kehlani,Everybody Business,16388,16388,16388,16388.0,108,1,0,0,1.0,1.0
Kehlani,F&MU,17662,17662,17662,17662.0,93,1,0,0,1.0,1.0
Kehlani,Feels,7202,7202,7202,7202.0,196,1,0,0,1.0,1.0
Kehlani,Grieving (feat. James Blake),11910,11910,11910,11910.0,200,1,0,0,1.0,1.0
Kehlani,Hate The Club (feat. Masego),14481,14481,14481,14481.0,140,1,0,0,1.0,1.0
Kehlani,Nights Like This (feat. Ty Dolla $ign),24724,8109,717163,12581.807017543859,17,57,182,16615,11.705882352941176,3.048957947959058
Kehlani,Serial Lover,12883,12883,12883,12883.0,178,1,0,0,1.0,1.0
Kehlani,Toxic,23030,11772,47938,15979.333333333334,63,3,134,11258,3.126984126984127,1.9563370710159702
Kehlani,Water,15024,15024,15024,15024.0,124,1,0,0,1.0,1.0
Kehlani,up at night (feat. justin bieber),27317,27317,27317,27317.0,135,1,0,0,1.0,1.0
Kelly Clarkson,"Santa, Cant You Hear Me",28133,28133,28133,28133.0,161,1,0,0,1.0,1.0
Kelly Clarkson,Underneath the Tree,51156,16269,213487,30498.14285714286,34,7,158,34887,5.647058823529412,3.144385026737968
Kelly Khumalo,Empini,20671,16066,168817,18757.444444444445,111,9,76,4605,1.6846846846846846,1.2866301506286568
Kelly Khumalo,Empini - Edit,22421,15304,251393,19337.923076923078,107,13,91,7117,1.8504672897196262,1.465041819132253
Kelvin Momo,Amukelani,29717,29717,29717,29717.0,132,1,0,0,1.0,1.0
Kelvin Momo,Dludlu,26699,26699,26699,26699.0,167,1,0,0,1.0,1.0
Kelvin Momo,Funa,53350,24779,202003,33667.166666666664,36,6,131,28571,4.638888888888889,2.1530328100407603
Kelvin Momo,Intro,28002,28002,28002,28002.0,150,1,0,0,1.0,1.0
Kelvin Momo,Inyembezi,28600,25178,188549,26935.571428571428,147,7,53,3422,1.3605442176870748,1.1359123043927237
Kelvin Momo,Ivy League,70382,24677,403766,44862.88888888889,24,9,163,45705,7.791666666666667,2.852129513311991
Kelvin Momo,Madlamini,21869,21869,21869,21869.0,128,1,0,0,1.0,1.0
Kelvin Momo,Sharp,45689,28843,110201,36733.666666666664,49,3,75,16846,2.5306122448979593,1.584058523731928
Kelvin Momo,Song Cry,39699,23851,87872,29290.666666666668,64,3,135,15848,3.109375,1.664458513269884
Kelvin Momo,Treasure,32272,32272,32272,32272.0,106,1,0,0,1.0,1.0
Kendrick Lamar,All The Stars (with SZA),30622,4422,395521,8240.020833333334,4,48,194,26200,49.5,6.924920850293985
Kendrick Lamar,Alright,29360,29360,29360,29360.0,138,1,0,0,1.0,1.0
Kendrick Lamar,Auntie Diaries,145689,28667,218256,72752.0,15,3,138,117022,10.2,5.082115324240416
Kendrick Lamar,Count Me Out,213735,25707,562609,62512.11111111111,7,9,193,188028,28.571428571428573,8.314272377173532
Kendrick Lamar,Crown,159751,30798,238780,79593.33333333333,13,3,115,128953,9.846153846153847,5.187057601142931
Kendrick Lamar,DNA.,26079,26079,26079,26079.0,176,1,0,0,1.0,1.0
Kendrick Lamar,Die Hard,257655,28605,1170063,58503.15,2,20,192,229050,97.0,9.007341373885684
Kendrick Lamar,Father Time (feat. Sampha),245231,26967,564055,70506.875,4,8,165,218264,42.25,9.093744205881261
Kendrick Lamar,HUMBLE.,37039,1746,131239,5047.653846153846,39,26,161,35293,5.128205128205129,21.213631156930127
Kendrick Lamar,LOVE. FEAT. ZACARI.,42609,26059,389788,29983.69230769231,74,13,115,16550,2.554054054054054,1.6350972792509306
Kendrick Lamar,Mirror,120518,27071,186773,62257.666666666664,23,3,165,93447,8.173913043478262,4.4519227217317425
Kendrick Lamar,Money Trees,36720,14479,751446,27831.333333333332,90,27,102,22241,2.1333333333333333,2.5360867463222596
Kendrick Lamar,Mother I Sober (feat. Beth Gibbons of Portishead),136273,26557,204722,68240.66666666667,17,3,179,109716,11.529411764705882,5.131340136310577
Kendrick Lamar,Mr. Morale,152758,34498,238542,79514.0,14,3,86,118260,7.142857142857143,4.428024813032639
Kendrick Lamar,N95,316588,32139,1402496,70124.8,1,20,151,284449,152.0,9.850586514826224
Kendrick Lamar,Purple Hearts,206021,27261,423307,70551.16666666667,9,6,190,178760,22.11111111111111,7.557352995121235
