main_artist,track_name,trackAppearanceCount,artistAppearanceCount,rank,peak_rank,previous_rank,weeks_on_chart,streams,ArtistCount,isTopTen,rank difference,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Labels,main_art_track,entry rank
Ayra Starr,Rush,30,30,13,7,11,31,170658,1,1,2,190163,27071.0,27071.0,27071.0,188.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,31,31,11,7,13,32,157259,1,1,-2,190163,26941.0,1896176.0,41221.217391304344,69.0,46.0,121.0,45734.0,2.753623188405797,2.69756133773802,0,Ayra StarrRush,49
BIA,LONDON (feat. J. Cole),7,11,134,33,132,8,30219,2,0,2,32291,26557.0,26557.0,26557.0,196.0,1.0,0.0,0.0,1.0,1.0,2,BIALONDON (feat. J. Cole),134
BIA,LONDON (feat. J. Cole),8,12,125,33,134,9,32291,2,0,-9,32291,34498.0,34498.0,34498.0,100.0,1.0,0.0,0.0,1.0,1.0,2,BIALONDON (feat. J. Cole),134
BIA,LONDON (feat. J. Cole),9,13,173,33,125,10,28781,2,0,48,32291,30346.0,1012172.0,50608.6,6.0,20.0,177.0,70252.0,30.5,3.3150332828049827,2,BIALONDON (feat. J. Cole),134
BLACKPINK,Pink Venom,1,30,79,46,46,2,44937,1,0,33,44937,27261.0,148022.0,37005.5,61.0,4.0,138.0,21501.0,3.262295081967213,1.788709144932321,2,BLACKPINKPink Venom,79
BLACKPINK,Pink Venom,2,31,108,46,79,3,38825,1,0,29,44937,28104.0,28104.0,28104.0,163.0,1.0,0.0,0.0,1.0,1.0,2,BLACKPINKPink Venom,79
BLACKPINK,Pink Venom,3,32,116,46,108,4,34518,1,0,8,44937,29208.0,1115799.0,41325.88888888889,16.0,27.0,184.0,50877.0,12.5,2.741885784716516,2,BLACKPINKPink Venom,79
BLACKPINK,Pink Venom,4,34,89,46,116,5,42067,1,0,-27,44937,25597.0,205604.0,34267.333333333336,56.0,6.0,140.0,24532.0,3.5,1.958393561745517,2,BLACKPINKPink Venom,79
BLACKPINK,Pink Venom,5,37,148,46,89,6,32528,1,0,59,44937,27475.0,27475.0,27475.0,177.0,1.0,0.0,0.0,1.0,1.0,2,BLACKPINKPink Venom,79
BLACKPINK,Pink Venom,6,39,178,46,148,7,30969,1,0,30,44937,27977.0,371049.0,37104.9,30.0,10.0,168.0,32011.0,6.6,2.144189870250563,2,BLACKPINKPink Venom,79
BLACKPINK,Shut Down,1,36,62,30,30,2,50150,1,0,32,50150,28646.0,28646.0,28646.0,154.0,1.0,0.0,0.0,1.0,1.0,2,BLACKPINKShut Down,62
BLACKPINK,Shut Down,2,38,100,30,62,3,40756,1,0,38,50150,29847.0,160103.0,40025.75,47.0,4.0,102.0,23599.0,3.1702127659574466,1.790665728548933,2,BLACKPINKShut Down,62
BLACKPINK,Shut Down,3,40,114,30,100,4,36065,1,0,14,50150,28059.0,149350.0,37337.5,59.0,4.0,131.0,21040.0,3.2203389830508473,1.7498485334473788,2,BLACKPINKShut Down,62
BLACKPINK,Shut Down,4,41,186,30,114,5,31211,1,0,72,50150,36989.0,36989.0,36989.0,84.0,1.0,0.0,0.0,1.0,1.0,2,BLACKPINKShut Down,62
BTS,Run BTS,1,144,170,39,39,2,29216,1,0,131,29216,26653.0,838780.0,34949.166666666664,155.0,24.0,45.0,20650.0,1.2903225806451613,1.7747720706862267,2,BTSRun BTS,170
BTS,Yet To Come,1,143,121,23,23,2,33532,1,0,98,33532,35478.0,2051653.0,82066.12,10.0,25.0,156.0,122274.0,16.6,4.446473871131405,2,BTSYet To Come,121
Baby Keem,family ties (with Kendrick Lamar),39,67,175,15,152,40,27569,1,0,23,43242,68287.0,416643.0,83328.6,46.0,5.0,29.0,29412.0,1.6304347826086956,1.4307115556401657,2,Baby Keemfamily ties (with Kendrick Lamar),175
Baby Keem,family ties (with Kendrick Lamar),40,68,183,15,175,41,28382,1,0,8,43242,38177.0,2264519.0,55232.170731707316,12.0,41.0,179.0,48304.0,15.916666666666666,2.265264426225214,2,Baby Keemfamily ties (with Kendrick Lamar),175
Baby Keem,family ties (with Kendrick Lamar),41,69,185,15,183,42,27900,1,0,2,43242,39417.0,1308810.0,48474.444444444445,102.0,27.0,76.0,21246.0,1.7450980392156863,1.5390060126341427,2,Baby Keemfamily ties (with Kendrick Lamar),175
Baby Keem,family ties (with Kendrick Lamar),42,71,196,15,-1,43,38093,1,0,11,43242,43246.0,2603142.0,65078.55,12.0,40.0,173.0,57443.0,15.416666666666666,2.328284696850576,2,Baby Keemfamily ties (with Kendrick Lamar),175
Baby Keem,family ties (with Kendrick Lamar),43,72,197,15,196,44,43242,1,0,1,43242,32002.0,725125.0,48341.666666666664,68.0,15.0,128.0,39146.0,2.8823529411764706,2.2232360477470157,2,Baby Keemfamily ties (with Kendrick Lamar),175
Baby Keem,family ties (with Kendrick Lamar),44,73,191,15,-1,45,41349,1,0,-6,43242,32644.0,67411.0,33705.5,193.0,2.0,7.0,2123.0,1.0362694300518134,1.065034922190908,2,Baby Keemfamily ties (with Kendrick Lamar),175
Band Aid,Do They Know It's Christmas? - 1984 Version,6,6,108,31,-1,7,56129,1,0,18,56129,36666.0,452530.0,41139.09090909091,121.0,11.0,78.0,9284.0,1.6446280991735538,1.2532046037200677,2,Band AidDo They Know It's Christmas? - 1984 Version,108
Barto,H2O,1,1,188,165,165,2,34153,1,0,23,58296,42801.0,202055.0,50513.75,77.0,4.0,99.0,21663.0,2.2857142857142856,1.5061330342749002,2,BartoH2O,188
Barto,H2O,2,2,156,156,188,3,36335,1,0,-32,58296,86687.0,2619302.0,238118.36363636365,1.0,11.0,54.0,359545.0,55.0,5.147623057667239,2,BartoH2O,188
Barto,H2O,3,3,143,143,156,4,39494,1,0,-13,58296,35025.0,113407.0,37802.333333333336,165.0,3.0,28.0,4549.0,1.1696969696969697,1.1298786581013562,2,BartoH2O,188
Barto,H2O,4,4,147,143,143,5,39741,1,0,4,58296,27330.0,633324.0,35184.666666666664,78.0,18.0,107.0,13185.0,2.371794871794872,1.482436882546652,2,BartoH2O,188
Barto,H2O,5,5,151,143,147,6,43350,1,0,4,58296,26089.0,233547.0,29193.375,148.0,8.0,49.0,10913.0,1.3310810810810811,1.4182988999195063,2,BartoH2O,188
Barto,H2O,6,7,97,97,151,7,50622,1,0,-54,58296,26842.0,26842.0,26842.0,200.0,1.0,0.0,0.0,1.0,1.0,2,BartoH2O,188
Barto,H2O,7,9,96,96,97,8,58296,1,0,-1,58296,26618.0,712568.0,32389.454545454544,152.0,22.0,47.0,20352.0,1.3092105263157894,1.7645953865805095,2,BartoH2O,188
Barto,H2O,8,11,92,92,96,9,53847,1,0,-4,58296,28876.0,65405.0,32702.5,116.0,2.0,75.0,7653.0,1.646551724137931,1.2650297825183543,2,BartoH2O,188
Barto,H2O,9,14,105,92,92,10,45882,1,0,13,58296,33756.0,2444403.0,48888.06,69.0,50.0,109.0,44225.0,2.579710144927536,2.3101374570446733,2,BartoH2O,188
Barto,H2O,10,16,143,92,105,11,37471,1,0,38,58296,37670.0,78712.0,39356.0,174.0,2.0,7.0,3372.0,1.0402298850574712,1.0895142022829838,2,BartoH2O,188
Barto,H2O,11,18,141,92,143,12,39736,1,0,-2,58296,62536.0,3468379.0,173418.95,5.0,20.0,79.0,159758.0,16.8,3.554656517845721,2,BartoH2O,188
Barto,H2O,12,20,162,92,141,13,40654,1,0,21,58296,48889.0,464978.0,58122.25,83.0,8.0,35.0,19681.0,1.4216867469879517,1.4025649941704679,2,BartoH2O,188
Barto,H2O,13,22,178,92,162,14,40603,1,0,16,58296,33389.0,213504.0,42700.8,62.0,5.0,122.0,21209.0,2.967741935483871,1.6352092006349397,2,BartoH2O,188
Barto,H2O,14,24,195,92,178,15,38116,1,0,17,58296,30180.0,1769318.0,42126.619047619046,75.0,42.0,102.0,22047.0,2.36,1.73051689860835,2,BartoH2O,188
Barto,H2O,15,27,181,92,-1,16,41763,1,0,-14,58296,31463.0,31463.0,31463.0,193.0,1.0,0.0,0.0,1.0,1.0,2,BartoH2O,188
Barto,H2O,16,33,170,92,-1,17,46317,1,0,-11,58296,29934.0,589163.0,42083.07142857143,149.0,14.0,44.0,19436.0,1.2953020134228188,1.6492951159216944,2,BartoH2O,188
Barto,H2O,17,35,148,92,170,18,45832,1,0,-22,58296,45820.0,45820.0,45820.0,83.0,1.0,0.0,0.0,1.0,1.0,2,BartoH2O,188
Barto,H2O,18,37,177,92,148,19,39642,1,0,29,58296,33563.0,33563.0,33563.0,167.0,1.0,0.0,0.0,1.0,1.0,2,BartoH2O,188
Barto,H2O,19,39,169,92,177,20,45635,1,0,-8,58296,30765.0,785322.0,39266.1,49.0,20.0,128.0,20035.0,3.6122448979591835,1.6512270437185113,2,BartoH2O,188
Barto,H2O,20,41,180,92,169,21,44571,1,0,11,58296,31646.0,149970.0,37492.5,82.0,4.0,108.0,13610.0,2.317073170731707,1.4300701510459457,2,BartoH2O,188
Barto,H2O,21,43,189,92,180,22,41699,1,0,9,58296,28325.0,503503.0,31468.9375,78.0,16.0,120.0,11011.0,2.5384615384615383,1.38873786407767,2,BartoH2O,188
Barto,Impulsief,1,8,130,130,192,2,43378,1,0,-62,54649,34606.0,34606.0,34606.0,137.0,1.0,0.0,0.0,1.0,1.0,2,BartoImpulsief,130
Barto,Impulsief,2,10,141,130,130,3,48303,1,0,11,54649,26351.0,109022.0,27255.5,180.0,4.0,17.0,1884.0,1.0944444444444446,1.0714963378998899,2,BartoImpulsief,130
Barto,Impulsief,3,12,115,115,141,4,46997,1,0,-26,54649,52318.0,2068145.0,73862.32142857143,33.0,28.0,55.0,40254.0,2.6666666666666665,1.7694101456477693,2,BartoImpulsief,130
Barto,Impulsief,4,13,102,102,115,5,46639,1,0,-13,54649,41401.0,548175.0,54817.5,68.0,10.0,128.0,31473.0,2.8823529411764706,1.760199029008961,2,BartoImpulsief,130
Barto,Impulsief,5,15,92,92,102,6,47416,1,0,-10,54649,36884.0,412629.0,58947.0,15.0,7.0,134.0,67946.0,9.933333333333334,2.8421537794165492,2,BartoImpulsief,130
Barto,Impulsief,6,17,104,92,92,7,47211,1,0,12,54649,109483.0,510948.0,127737.0,15.0,4.0,16.0,28660.0,2.066666666666667,1.261775800809258,2,BartoImpulsief,130
Barto,Impulsief,7,19,125,92,104,8,47041,1,0,21,54649,33794.0,1213253.0,46663.57692307692,22.0,26.0,173.0,31927.0,8.863636363636363,1.9447535065396224,2,BartoImpulsief,130
Barto,Impulsief,8,21,128,92,125,9,47035,1,0,3,54649,42120.0,574875.0,52261.36363636364,72.0,11.0,112.0,26488.0,2.5555555555555554,1.6288698955365621,2,BartoImpulsief,130
Barto,Impulsief,9,23,138,92,128,10,43976,1,0,10,54649,28135.0,1822651.0,45566.275,54.0,40.0,144.0,53072.0,3.6666666666666665,2.8863337480007107,2,BartoImpulsief,130
Barto,Impulsief,10,25,137,92,138,11,43921,1,0,-1,54649,46924.0,46924.0,46924.0,167.0,1.0,0.0,0.0,1.0,1.0,2,BartoImpulsief,130
Barto,Impulsief,11,26,130,92,137,12,48446,1,0,-7,54649,27305.0,1854465.0,39456.70212765958,89.0,47.0,109.0,38658.0,2.2247191011235956,2.4157846548251234,2,BartoImpulsief,130
Barto,Impulsief,12,28,164,92,130,13,45510,1,0,34,54649,29933.0,93908.0,31302.666666666668,139.0,3.0,24.0,2543.0,1.1726618705035972,1.084956402632546,2,BartoImpulsief,130
Barto,Impulsief,13,29,174,92,164,14,44075,1,0,10,54649,36382.0,171722.0,42930.5,90.0,4.0,92.0,13102.0,2.022222222222222,1.3601231378154033,2,BartoImpulsief,130
Barto,Impulsief,14,30,168,92,174,15,47425,1,0,-6,54649,54459.0,1396020.0,139602.0,12.0,10.0,105.0,125017.0,9.75,3.295616886097798,2,BartoImpulsief,130
Barto,Impulsief,15,31,179,92,168,16,45757,1,0,11,54649,25955.0,1452793.0,38231.39473684211,59.0,38.0,136.0,25053.0,3.305084745762712,1.9652475438258525,2,BartoImpulsief,130
Barto,Impulsief,16,32,131,92,179,17,54649,1,0,-48,54649,49138.0,3099782.0,61995.64,19.0,50.0,120.0,26489.0,7.315789473684211,1.5390736293703446,2,BartoImpulsief,130
Barto,Impulsief,17,34,105,92,131,18,53940,1,0,-26,54649,35604.0,909360.0,50520.0,32.0,18.0,151.0,29793.0,5.71875,1.8367880013481632,2,BartoImpulsief,130
Barto,Impulsief,18,36,124,92,105,19,46594,1,0,19,54649,27841.0,55693.0,27846.5,169.0,2.0,18.0,11.0,1.106508875739645,1.0003951007506915,2,BartoImpulsief,130
Barto,Impulsief,19,38,114,92,124,20,54412,1,0,-10,54649,43638.0,2911692.0,83191.2,10.0,35.0,161.0,89705.0,17.1,3.0556624959897336,2,BartoImpulsief,130
Barto,Impulsief,20,40,118,92,114,21,53090,1,0,4,54649,32549.0,2644940.0,71484.86486486487,33.0,37.0,127.0,79301.0,4.848484848484849,3.4363574917816218,2,BartoImpulsief,130
Barto,Impulsief,21,42,138,92,118,22,48398,1,0,20,54649,125980.0,2334052.0,155603.46666666667,8.0,15.0,19.0,68870.0,3.375,1.5466740752500396,2,BartoImpulsief,130
Bayanni,Ta Ta Ta,1,1,125,117,117,2,41415,1,0,8,41415,32163.0,1595796.0,56992.71428571428,47.0,28.0,136.0,48212.0,3.893617021276596,2.4989895221216925,2,BayanniTa Ta Ta,125
Beach Weather,"Sex, Drugs, Etc.",1,1,167,167,189,2,31623,1,0,-22,37448,44022.0,1009705.0,84142.08333333333,36.0,12.0,97.0,63134.0,3.6944444444444446,2.4341465630820953,2,"Beach WeatherSex, Drugs, Etc.",167
Beach Weather,"Sex, Drugs, Etc.",2,2,148,148,167,3,31454,1,0,-19,37448,32398.0,289763.0,48293.833333333336,69.0,6.0,118.0,30392.0,2.710144927536232,1.9380825976912155,2,"Beach WeatherSex, Drugs, Etc.",167
Beach Weather,"Sex, Drugs, Etc.",3,3,161,148,148,4,30398,1,0,13,37448,62370.0,62370.0,62370.0,89.0,1.0,0.0,0.0,1.0,1.0,2,"Beach WeatherSex, Drugs, Etc.",167
Beach Weather,"Sex, Drugs, Etc.",4,4,154,148,161,5,31976,1,0,-7,37448,44305.0,2039896.0,97137.90476190476,11.0,21.0,125.0,101439.0,12.363636363636363,3.289560997630064,2,"Beach WeatherSex, Drugs, Etc.",167
Beach Weather,"Sex, Drugs, Etc.",5,5,118,118,154,6,37448,1,0,-36,37448,36325.0,36325.0,36325.0,126.0,1.0,0.0,0.0,1.0,1.0,2,"Beach WeatherSex, Drugs, Etc.",167
Beach Weather,"Sex, Drugs, Etc.",6,6,121,118,118,7,35310,1,0,3,37448,27986.0,397150.0,39715.0,34.0,10.0,163.0,30125.0,5.794117647058823,2.076431072679197,2,"Beach WeatherSex, Drugs, Etc.",167
Beach Weather,"Sex, Drugs, Etc.",7,7,154,118,121,8,34096,1,0,33,37448,27946.0,708887.0,37309.84210526316,86.0,19.0,112.0,34329.0,2.302325581395349,2.2284047806483933,2,"Beach WeatherSex, Drugs, Etc.",167
Beach Weather,"Sex, Drugs, Etc.",8,8,168,118,154,9,33550,1,0,14,37448,44990.0,91915.0,45957.5,130.0,2.0,17.0,1935.0,1.1307692307692307,1.0430095576794842,2,"Beach WeatherSex, Drugs, Etc.",167
Beach Weather,"Sex, Drugs, Etc.",9,9,177,118,168,10,35779,1,0,9,37448,35150.0,76502.0,38251.0,174.0,2.0,8.0,6202.0,1.0459770114942528,1.1764438122332859,2,"Beach WeatherSex, Drugs, Etc.",167
Beach Weather,"Sex, Drugs, Etc.",10,10,199,118,177,11,34568,1,0,22,37448,36383.0,36383.0,36383.0,185.0,1.0,0.0,0.0,1.0,1.0,2,"Beach WeatherSex, Drugs, Etc.",167
Benson Boone,In The Stars,4,7,197,87,151,5,26427,1,0,46,32863,33870.0,403655.0,80731.0,11.0,5.0,188.0,146389.0,18.09090909090909,5.322084440507824,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,5,8,161,87,197,6,29330,1,0,-36,32863,27345.0,2034537.0,45211.933333333334,62.0,45.0,135.0,51869.0,3.1774193548387095,2.896836716035838,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,6,9,120,87,161,7,32437,1,0,-41,32863,26477.0,1982079.0,42171.89361702128,64.0,47.0,134.0,51062.0,3.09375,2.9285417532197755,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,7,10,136,87,120,8,31623,1,0,16,32863,26885.0,26885.0,26885.0,198.0,1.0,0.0,0.0,1.0,1.0,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,8,11,177,87,136,9,28534,1,0,41,32863,26384.0,145461.0,29092.2,162.0,5.0,37.0,8831.0,1.228395061728395,1.334710430563978,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,9,12,144,87,177,10,28170,1,0,-33,32863,34780.0,78589.0,39294.5,101.0,2.0,84.0,9029.0,1.8316831683168318,1.2596032202415182,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,10,13,149,87,144,11,29757,1,0,5,32863,27202.0,503022.0,29589.529411764706,132.0,17.0,68.0,4651.0,1.5151515151515151,1.1709800749944856,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,11,14,109,87,149,12,32863,1,0,-40,32863,29574.0,1753494.0,44961.38461538462,53.0,39.0,140.0,27199.0,3.641509433962264,1.919692973557855,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,12,15,120,87,109,13,32636,1,0,11,32863,63794.0,395742.0,98935.5,29.0,4.0,51.0,52576.0,2.7586206896551726,1.8241527416371446,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,13,16,149,87,120,14,31945,1,0,29,32863,65280.0,141158.0,70579.0,72.0,2.0,9.0,10598.0,1.125,1.1623468137254902,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,14,17,157,87,149,15,31977,1,0,8,32863,44341.0,5962465.0,119249.3,3.0,50.0,63.0,171751.0,22.0,4.873412868451321,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,15,18,156,87,157,16,29738,1,0,-1,32863,25654.0,268444.0,29827.11111111111,123.0,9.0,70.0,10370.0,1.5691056910569106,1.4042254619162704,2,Benson BooneIn The Stars,197
Benson Boone,In The Stars,16,19,192,87,156,17,28508,1,0,36,32863,43072.0,2152924.0,76890.14285714286,17.0,28.0,167.0,63272.0,10.823529411764707,2.4689821693907876,2,Benson BooneIn The Stars,197
Bernice West,Lyfie,1,44,169,169,171,2,36457,1,0,-2,43060,53962.0,1044606.0,74614.71428571429,38.0,14.0,52.0,52354.0,2.3684210526315788,1.970201252733405,2,Bernice WestLyfie,169
Bernice West,Lyfie,2,45,115,115,169,3,40588,1,0,-54,43060,76344.0,365836.0,91459.0,39.0,4.0,19.0,30756.0,1.4871794871794872,1.4028607356177303,2,Bernice WestLyfie,169
Bernice West,Lyfie,3,46,120,115,115,4,43060,1,0,5,43060,34167.0,68974.0,34487.0,173.0,2.0,13.0,640.0,1.0751445086705202,1.018731524570492,2,Bernice WestLyfie,169
Bernice West,Lyfie,4,47,155,115,120,5,39154,1,0,35,43060,29885.0,711975.0,47465.0,20.0,15.0,155.0,41405.0,8.75,2.3854776643801237,2,Bernice WestLyfie,169
Bernice West,Lyfie,5,48,162,115,-1,6,38129,1,0,7,43060,51731.0,1115862.0,123984.66666666667,12.0,9.0,118.0,128113.0,10.833333333333334,3.476522781311013,2,Bernice WestLyfie,169
Bernice West,Lyfie,6,49,187,115,162,7,40447,1,0,25,43060,27423.0,63511.0,31755.5,124.0,2.0,73.0,8665.0,1.5887096774193548,1.3159756408853882,2,Bernice WestLyfie,169
Bernice West,Lyfie,7,50,180,115,187,8,37215,1,0,-7,43060,62716.0,389285.0,77857.0,52.0,5.0,34.0,28925.0,1.6538461538461537,1.4612060718158046,2,Bernice WestLyfie,169
Bernice West,Sonop-Blom,40,40,170,105,-1,41,29162,1,0,-28,33230,40242.0,1176423.0,69201.35294117648,10.0,17.0,124.0,53878.0,13.4,2.3388499577555786,2,Bernice WestSonop-Blom,170
Bernice West,Sonop-Blom,41,41,177,105,-1,42,28953,1,0,7,33230,41282.0,41282.0,41282.0,165.0,1.0,0.0,0.0,1.0,1.0,2,Bernice WestSonop-Blom,170
Bernice West,Sonop-Blom,42,42,134,105,177,43,33230,1,0,-43,33230,100847.0,2979974.0,135453.36363636365,6.0,22.0,30.0,86115.0,6.0,1.8539173202970838,2,Bernice WestSonop-Blom,170
Beyonc,ALIEN SUPERSTAR,1,89,13,2,2,2,88752,1,1,11,88752,37206.0,37206.0,37206.0,195.0,1.0,0.0,0.0,1.0,1.0,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,2,100,15,2,13,3,78414,1,1,2,88752,41004.0,41004.0,41004.0,166.0,1.0,0.0,0.0,1.0,1.0,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,3,109,22,2,15,4,68133,1,1,7,88752,39681.0,1024995.0,51249.75,63.0,20.0,132.0,35719.0,3.0952380952380953,1.9001537259645673,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,4,115,36,2,22,5,62847,1,1,14,88752,43083.0,43083.0,43083.0,152.0,1.0,0.0,0.0,1.0,1.0,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,5,118,42,2,36,6,58482,1,1,6,88752,41010.0,96939.0,48469.5,103.0,2.0,44.0,14919.0,1.4271844660194175,1.3637893196781272,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,6,122,48,2,42,7,52393,1,1,6,88752,60573.0,1645298.0,74786.27272727272,27.0,22.0,59.0,31903.0,3.185185185185185,1.5266868076535751,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,7,126,60,2,48,8,47830,1,1,12,88752,41171.0,1082055.0,49184.318181818184,85.0,22.0,99.0,22441.0,2.164705882352941,1.5450681304801923,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,8,131,78,2,60,9,45365,1,1,18,88752,36458.0,938661.0,67047.21428571429,56.0,14.0,109.0,49745.0,2.9464285714285716,2.3644467606560973,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,9,134,86,2,78,10,43482,1,1,8,88752,39499.0,94374.0,47187.0,106.0,2.0,50.0,15376.0,1.471698113207547,1.3892756778652624,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,10,137,90,2,86,11,42419,1,1,4,88752,41149.0,150823.0,75411.5,35.0,2.0,111.0,68525.0,4.171428571428572,2.665289557461907,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,11,140,117,2,90,12,38187,1,1,27,88752,39372.0,227946.0,75982.0,26.0,3.0,153.0,96001.0,6.884615384615385,3.4383064106471606,2,BeyoncALIEN SUPERSTAR,13
Beyonc,ALIEN SUPERSTAR,12,143,160,2,117,13,34404,1,1,43,88752,27424.0,1282699.0,44231.0,79.0,29.0,119.0,42693.0,2.5063291139240507,2.556775087514586,2,BeyoncALIEN SUPERSTAR,13
Beyonc,BREAK MY SOUL,1,68,18,18,24,2,73734,1,1,-6,112400,38499.0,748484.0,44028.470588235294,121.0,17.0,73.0,16051.0,1.603305785123967,1.416919919997922,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,2,69,47,18,18,3,50116,1,1,29,112400,31407.0,3948997.0,78979.94,13.0,50.0,135.0,128835.0,11.384615384615385,5.102110994364313,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,3,70,80,18,47,4,41926,1,1,33,112400,113890.0,3184725.0,199045.3125,1.0,16.0,29.0,242374.0,30.0,3.12814118886645,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,4,71,74,18,80,5,40115,1,1,-6,112400,36771.0,36771.0,36771.0,116.0,1.0,0.0,0.0,1.0,1.0,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,5,72,70,18,74,6,43057,1,1,-4,112400,27998.0,174584.0,34916.8,84.0,5.0,111.0,12942.0,2.3214285714285716,1.4622473033788128,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,6,74,4,4,70,7,112400,1,1,-66,112400,30163.0,64935.0,32467.5,135.0,2.0,51.0,4609.0,1.3777777777777778,1.1528031031396082,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,7,90,26,4,4,8,70621,1,1,22,112400,33517.0,33517.0,33517.0,124.0,1.0,0.0,0.0,1.0,1.0,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,8,101,28,4,26,9,62022,1,1,2,112400,34537.0,450792.0,40981.09090909091,55.0,11.0,72.0,16791.0,2.309090909090909,1.4861742479080406,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,9,110,38,4,28,10,55764,1,1,10,112400,46855.0,46855.0,46855.0,148.0,1.0,0.0,0.0,1.0,1.0,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,10,116,52,4,38,11,55173,1,1,14,112400,31056.0,224615.0,37435.833333333336,66.0,6.0,96.0,13347.0,2.4545454545454546,1.429772024729521,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,11,119,61,4,52,12,52008,1,1,9,112400,25789.0,291113.0,29111.3,104.0,10.0,93.0,8045.0,1.8942307692307692,1.311954709372213,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,12,123,58,4,61,13,48737,1,1,-3,112400,47372.0,584146.0,73018.25,40.0,8.0,126.0,52805.0,4.15,2.114688001351009,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,13,127,62,4,58,14,47256,1,1,4,112400,37801.0,164955.0,41238.75,90.0,4.0,100.0,9547.0,2.111111111111111,1.252559456099045,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,14,130,68,4,62,15,48288,1,1,6,112400,52472.0,52472.0,52472.0,123.0,1.0,0.0,0.0,1.0,1.0,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,15,133,73,4,68,16,47761,1,1,5,112400,53700.0,655129.0,93589.85714285714,19.0,7.0,110.0,70327.0,6.7894736842105265,2.3096275605214154,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,16,136,70,4,73,17,46555,1,1,-3,112400,38013.0,1777162.0,55536.3125,13.0,32.0,159.0,43012.0,13.23076923076923,2.1315076421224317,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,17,139,93,4,70,18,43775,1,1,23,112400,38904.0,524431.0,65553.875,36.0,8.0,162.0,62134.0,5.5,2.597110836931935,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,18,142,141,4,93,19,36639,1,1,48,112400,41367.0,2007906.0,118112.11764705883,2.0,17.0,197.0,202654.0,99.5,5.898929098073343,2,BeyoncBREAK MY SOUL,18
Beyonc,BREAK MY SOUL,19,145,184,4,141,20,34849,1,1,43,112400,87213.0,3020833.0,137310.5909090909,5.0,22.0,37.0,144549.0,8.4,2.657424925183172,2,BeyoncBREAK MY SOUL,18
Beyonc,CHURCH GIRL,1,93,77,14,14,2,43749,1,0,63,43749,27792.0,27792.0,27792.0,170.0,1.0,0.0,0.0,1.0,1.0,2,BeyoncCHURCH GIRL,77
Beyonc,CHURCH GIRL,2,104,106,14,77,3,35128,1,0,29,43749,29520.0,73506.0,36753.0,76.0,2.0,85.0,14466.0,2.1184210526315788,1.490040650406504,2,BeyoncCHURCH GIRL,77
