main_artist,track_name,End Date,rank difference
Tiwa Savage,Loaded,2022-11-10,0
Tiwa Savage,Loaded,2022-12-29,0
Tiwa Savage,Loaded,2023-02-02,0
Tiwa Savage,Somebodys Son (Ft Brandy),2022-02-17,0
Tiwa Savage,Stamina,2023-03-16,0
Tobi Adu,Claro,2023-04-27,0
Tom Odell,Another Love,2023-01-05,0
Tommy Richman,MILLION DOLLAR BABY,2024-05-16,0
Toosii,Favorite Song,2023-03-23,0
Travis Scott,BUTTERFLY EFFECT,2024-05-16,0
Travis Scott,FE!N (feat. Playboi Carti),2024-05-16,0
Trinidad Cardona,Hayya Hayya (Better Together) - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,2022-04-07,0
Tripcy,Freeway - Remix,2022-05-12,0
Troniq Music,Ojuju,2022-02-17,0
TxC,Yebo,2024-06-20,0
Tyla,Jump,2024-05-16,0
Uncle Waffles,Tanzania,2022-09-22,0
Uncle Waffles,"Yahyuppiyah (feat. Pcee, EeQue & Chley)",2023-04-06,0
Vector,Early Momo,2022-02-17,0
Vector,Early Momo,2022-11-17,0
Venox,20 10 20,2022-10-20,0
Vibez Inc,Wells Fargo,2024-05-16,0
Victony,All Power,2022-05-12,0
Victony,Anita,2024-06-27,0
Victony,Apollo,2022-03-17,0
Victony,Apollo,2022-04-14,0
Victony,"Ba$tard, Don't Be Silly",2024-06-27,0
Victony,Chop & Slide,2022-05-12,0
Victony,Chop & Slide,2022-07-28,0
Victony,Everything,2024-05-16,0
Victony,History,2024-06-27,0
Victony,Jaga Jaga (with Babyboy AV),2024-05-16,0
Victony,Jaga Jaga (with Babyboy AV),2024-05-23,0
Victony,Jolene,2022-05-12,0
Victony,Kolo (Kolomental II),2024-06-27,0
Victony,Kolomental,2022-12-22,0
Victony,Ludo (with Shallipopi),2024-06-27,0
Victony,Many Man - A COLORS SHOW,2022-07-07,0
Victony,OHEMA (with Crayon & Bella Shmurda),2024-05-16,0
Victony,OHEMA (with Crayon & Bella Shmurda),2024-05-23,0
Victony,Oshaprapra (with Shorae Moore),2024-06-27,0
Victony,Outlaw,2022-05-12,0
Victony,Pier 46 (with KTIZO),2024-06-27,0
Victony,Risk,2024-06-27,0
Victony,Slow Down (with Teezo Touchdown),2024-06-27,0
Victony,Soweto,2022-09-15,0
Victony,Soweto,2022-10-13,0
Victony,Soweto,2022-10-20,0
Victony,Soweto,2022-12-29,0
Victony,Soweto,2023-03-16,0
Victony,"Soweto (with Don Toliver, Rema & Tempoe)",2023-06-08,0
Victony,"Soweto (with Don Toliver, Rema & Tempoe)",2024-05-23,0
Victony,"Soweto (with Don Toliver, Rema and Tempoe)",2023-03-23,0
Victony,Soweto (with Omah Lay & Tempoe),2023-05-11,0
Victony,Street Affair,2024-06-27,0
Victony,Stubborn (with Asake),2024-05-16,0
Victony,Stubborn (with Asake),2024-06-27,0
Victony,Sunday School,2024-06-27,0
Victony,Tiny Apartment (with SAINt JHN),2024-06-27,0
Victony,kolomental,2022-04-28,0
Victony,kolomental,2022-05-26,0
Victony,kolomental,2022-06-16,0
Victor AD,OLOFOFO,2022-06-09,0
Victor AD,Olofofo,2022-02-17,0
Victor AD,Olofofo,2022-03-03,0
Voltage Of Hype,Amapiano Breakfast,2023-01-19,0
W4,Let Me Know,2022-03-10,0
WILLOW,Wait a Minute!,2022-03-24,0
Waje,Vibes,2022-05-19,0
Wande Coal,Again,2022-02-17,0
Wande Coal,Again,2023-03-02,0
Wande Coal,Come My Way,2022-02-17,0
Wande Coal,Come My Way,2022-03-24,0
Wande Coal,Come My Way,2022-06-09,0
Wande Coal,Come My Way,2022-09-01,0
Wande Coal,Ebelebe (feat. Wizkid),2023-06-08,0
Wande Coal,Kpe Paso,2023-02-02,0
Wande Coal,Kpe Paso,2023-03-30,0
Wande Coal,Let Them Know,2023-04-27,0
Wande Coal,Umbrella,2022-11-03,0
Wande Coal,Who Born The Maga,2022-12-29,0
Westhanboyz,High Way,2024-05-16,0
White Money,N We-We,2022-05-19,0
WizKid,Anoti,2022-02-17,0
WizKid,Anoti,2022-03-10,0
WizKid,Anoti,2022-05-26,0
WizKid,Anoti,2022-06-16,0
WizKid,Blessed (feat. Damian Marley),2022-02-17,0
WizKid,Blessed (feat. Damian Marley),2022-04-07,0
WizKid,Essence (feat. Justin Bieber & Tems),2022-02-17,0
WizKid,Essence (feat. Tems),2022-02-17,0
WizKid,Essence (feat. Tems),2022-07-28,0
WizKid,Essence (feat. Tems),2022-09-01,0
WizKid,Ginger (feat. Burna Boy),2022-02-17,0
WizKid,Ginger (feat. Burna Boy),2022-03-24,0
WizKid,Mood (feat. BNXN),2022-09-08,0
WizKid,Mood (feat. Buju),2022-02-17,0
WizKid,Mood (feat. Buju),2022-03-17,0
WizKid,Mood (feat. Buju),2022-04-28,0
WizKid,Mood (feat. Buju),2022-06-09,0
WizKid,Mood (feat. Buju),2022-07-07,0
WizKid,Steady,2022-02-17,0
WizKid,True Love (feat. Tay Iwar & Projexx),2022-03-31,0
Wizard Chan,Earth Song,2023-01-26,0
Wizard Chan,Earth Song,2023-03-30,0
Wizard Chan,Loner (Alone),2024-05-16,0
Wizkid,2 Sugar (feat. Ayra Starr),2022-11-17,0
Wizkid,2 Sugar (feat. Ayra Starr),2023-01-12,0
Wizkid,2 Sugar (feat. Ayra Starr),2023-02-16,0
Wizkid,Anoti,2022-09-15,0
Wizkid,Bad To Me,2022-09-15,0
Wizkid,Bad To Me,2023-01-26,0
Wizkid,Bad To Me,2023-03-30,0
Wizkid,Balance,2022-11-17,0
Wizkid,Blessed (feat. Damian Marley),2022-09-15,0
Wizkid,Deep,2022-11-17,0
Wizkid,Diamonds,2024-05-16,0
Wizkid,Essence (feat. Justin Bieber & Tems),2022-09-15,0
Wizkid,Essence (feat. Tems),2022-09-15,0
Wizkid,Everyday,2022-11-17,0
Wizkid,Flower Pads,2022-11-17,0
Wizkid,Frames (Who's Gonna Know),2022-11-17,0
Wizkid,Ginger (feat. Burna Boy),2022-09-15,0
Wizkid,IDK (feat. Zlatan),2024-05-16,0
Wizkid,Money & Love,2022-11-03,0
Wizkid,Mood (feat. BNXN),2022-09-15,0
Wizkid,Plenty Loving,2022-11-17,0
Wizkid,Plenty Loving,2023-01-05,0
Wizkid,Pressure,2022-11-17,0
Wizkid,Slip N Slide (feat. Skillibeng & Shenseea),2022-11-17,0
Wizkid,Special (feat. Don Toliver),2022-11-17,0
Wizkid,Wow (feat. Skepta & Naira Marley),2022-11-17,0
Wizkid,Wow (feat. Skepta & Naira Marley),2023-01-05,0
Wizkid,Wow (feat. Skepta & Naira Marley),2023-01-19,0
WurlD,SAD TONIGHT,2022-03-03,0
Yarden,Wetin,2022-12-22,0
Yarden,Wetin,2023-02-23,0
Yaw Tog,Azul,2022-03-17,0
Yemi Alade,Begging,2022-07-28,0
Young Jonn,Aquafina,2023-05-11,0
Young Jonn,Aquafina,2024-05-30,0
Young Jonn,Bahamas,2024-05-16,0
Young Jonn,Bahamas,2024-05-30,0
Young Jonn,Big Big Things (feat. Kizz Daniel & Seyi Vibez),2024-05-16,0
Young Jonn,Currency,2023-02-09,0
Young Jonn,Currency,2023-03-30,0
Young Jonn,Dada,2022-03-24,0
Young Jonn,Dada (feat. Davido) [Remix],2022-05-05,0
Young Jonn,Dada (feat. Davido) [Remix],2022-06-16,0
Young Jonn,Dada (feat. Davido) [Remix],2022-07-07,0
Young Jonn,Dada (feat. Davido) [Remix],2022-07-21,0
Young Jonn,Dada (feat. Davido) [Remix],2022-08-04,0
Young Jonn,Dada (feat. Davido) [Remix],2022-09-29,0
Young Jonn,Go Hard,2024-05-16,0
Young Jonn,If You Leave,2022-10-27,0
Young Jonn,If You Leave,2023-02-02,0
Young Jonn,If You Leave,2023-02-16,0
Young Jonn,Next To You (feat. Vedo),2022-10-27,0
Young Jonn,Normally,2022-07-07,0
Young Jonn,Normally,2022-09-22,0
Young Jonn,Pot of Gold,2024-05-16,0
Young Jonn,Sharpally,2024-05-16,0
Young Jonn,Sharpally,2024-05-23,0
Young Jonn,Showcase (feat. Blaqbonez),2024-05-16,0
Young Jonn,Sokoto,2022-10-27,0
Young Jonn,Tony Montana,2024-05-16,0
Young Jonn,Xtra Cool,2022-09-29,0
Young Jonn,Xtra Cool,2023-01-05,0
Young Jonn,Xtra Cool,2023-01-12,0
Young Jonn,Xtra Cool,2023-01-19,0
Young Jonn,Xtra Cool,2023-01-26,0
Young Jonn,Xtra Cool,2023-03-30,0
Yung Lean,Ginseng Strip 2002,2022-02-17,0
Zerrydl,Cash,2024-06-20,0
Zerrydl,O.U.A.T,2024-05-30,0
Zerrydl,Popo,2024-05-16,0
Zerrydl,Puff & Pass (Remix),2024-05-16,0
Zinoleesky,A1 (Feeling Disorder),2023-06-08,0
Zinoleesky,Call of Duty,2022-09-01,0
Zinoleesky,Call of Duty,2022-10-06,0
Zinoleesky,Call of Duty,2022-10-20,0
Zinoleesky,Element,2024-05-16,0
Zinoleesky,Gone Far,2022-02-17,0
Zinoleesky,Gone Far,2022-05-12,0
Zinoleesky,Kilofese - Remix,2022-02-17,0
Zinoleesky,Kilofeshe,2022-02-17,0
Zinoleesky,Last Time,2022-12-29,0
Zinoleesky,Loving You,2022-05-19,0
Zinoleesky,Loving You,2022-06-02,0
Zinoleesky,Loving You,2022-06-09,0
Zinoleesky,Loving You,2022-06-16,0
Zinoleesky,Loving You,2023-01-26,0
Zinoleesky,Many Roads,2022-12-29,0
Zinoleesky,Many Things,2023-04-27,0
Zinoleesky,Naira Marley,2022-02-17,0
Zinoleesky,Naira Marley,2022-02-24,0
Zinoleesky,Naira Marley,2022-04-07,0
Zinoleesky,Odinaka,2022-12-29,0
Zinoleesky,Odinaka,2023-02-23,0
Zinoleesky,Personal,2022-12-22,0
Zinoleesky,Personal,2023-01-05,0
Zinoleesky,Personal,2023-01-19,0
Zinoleesky,Personal,2023-04-13,0
Zinoleesky,Personal,2023-04-27,0
Zinoleesky,Rocking,2022-02-24,0
Zinoleesky,Rocking,2022-03-24,0
Zinoleesky,Rocking,2022-09-29,0
Zinoleesky,Run It Up,2022-12-29,0
Zinoleesky,Sunny Ade,2024-05-16,0
Zinoleesky,Yan Yan Yan,2022-12-29,0
Zlatan,Ale Yi,2022-02-17,0
Zlatan,Astalavista,2022-12-22,0
Zlatan,Bust Down,2024-05-16,0
Zlatan,Jaboti,2022-09-22,0
Zlatan,Let There Be Light,2023-02-02,0
Zlatan,Money,2022-04-07,0
Zlatan,Oganigwe,2023-05-11,0
Zlatan,Omo Ologo,2023-03-16,0
Zlatan,Rara,2023-05-11,0
benny blanco,Bad Decisions (with BTS & Snoop Dogg),2022-08-11,0
chike,Hard to Find,2022-07-21,0
chike,Running (To You),2022-02-17,0
j-hope,Arson,2022-07-21,0
j-hope,MORE,2022-07-07,0
j-hope,on the street (with J. Cole),2023-03-09,0
melvitto,Gentility,2022-04-21,0
melvitto,Gentility,2022-06-16,0
melvitto,Gentility,2022-07-28,0
melvitto,Gentility,2022-09-08,0
oSHAMO,WHY YOU LYING,2023-03-23,0
rancvh,Love Scars,2023-03-09,0
ziko eazy,Erima,2022-10-27,0
