trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,9,"Kelvin Momo, Jinger Stone, Marvin, Mano","Me and You (feat. Jinger Stone, Marvin & Mano)",138,spotify:track:25s1XfAa5IatIz80bzMBnF,Kelvin Momo Productions,138,-1,1,158361,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kelvin Momo,0
0,10,"Kelvin Momo, Kabza De Small, DJ Maphorisa, Thatohatsi, Tracy",Abafana (Vent) [feat. Thatohatsi & Tracy],83,spotify:track:5aYT5LyYJnDJitoK5HZOE6,Kelvin Momo Productions,83,-1,1,211079,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kelvin Momo,0
0,11,"Kelvin Momo, Marvin, Rio Reeves, Mano","Soweto Groove 4.0 (feat. Marvin, Rio Reeves & Mano)",144,spotify:track:24aL2bU82h9mOy6D4BSSYL,Kelvin Momo Productions,144,-1,1,152350,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kelvin Momo,0
0,12,"Kelvin Momo, Nontokozo Mkhize, Marvin",Siyabonga (feat. Marvin),152,spotify:track:3YAE0yiP3j6kf6MX33Lpnl,Kelvin Momo Productions,152,-1,1,146702,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Kelvin Momo,0
0,13,"Kelvin Momo, Omit ST, Nanette, Tycoon, Baby S.O.N, Zimvo","Miami (feat. Nanette, Tycoon, Baby S.O.N & Zimvo)",135,spotify:track:21Ky8tiGf34oo0r3oyRN5m,Kelvin Momo Productions,135,-1,1,159905,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kelvin Momo,0
0,14,"Kelvin Momo, TBO, Makhanj",Emakhaya (feat. Makhanj),177,spotify:track:1cO9zbUfHvAV6jUSbUpPqj,Kelvin Momo Productions,177,-1,1,133774,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Kelvin Momo,0
0,15,"Kelvin Momo, Zee_nhle, Mashudu, Mano","Spani Sam (feat. Zee_nhle, Mashudu & Mano)",115,spotify:track:7lOVtgYawozAZZiHQZnN9Z,Kelvin Momo Productions,115,-1,1,170367,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kelvin Momo,0
0,0,"Kenton Lee, Eman S, S-Sabadala, Zykes Magida",Ngibuyela Emakhaya,172,spotify:track:2buQoEVBQQfA7YUVQxtmor,Caviar Musique,72,151,13,136081,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Kenton Lee,0
0,0,"Khadeair, PeeKay Mzee, Kaytah",Magumba,28,spotify:track:6sbHyHcH3bvY2qRfRTxOwE,WEINSIDE,1,26,22,408860,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Khadeair,0
0,0,"Kharishma, Ba Bethe Gashoazen",Thintha di phese,195,spotify:track:71kUrvyFct6vdGHqobRle8,4397321 Records DK,47,-1,44,127693,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Kharishma,0
0,1,"Kharishma, DJ Angelo, Buddy Sax",HOTSPOT,120,spotify:track:3Vx27UVwW4PnxIk9GqQArH,Kharishma Entertainment,33,120,15,168323,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Kharishma,0
0,2,"Kharishma, DJ Angelo, Buddy Sax, DJ Janisto",Wa Inama,69,spotify:track:4BVq8iuuhqjcwhHh6t8SP9,Kharishma Entertainment,9,64,21,232794,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Kharishma,0
0,0,"Khuthuza, BASSIE",LALELA,93,spotify:track:4Ke3JZ2L1kvomFvDKwERxW,DASK RECORDS,47,82,7,197367,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Khuthuza,0
0,0,Khuzani,Jola Naye,164,spotify:track:5niOSRxzNEDghzYXJWAz8r,Universal Music (Pty) Ltd. Distribution Deals,42,174,4,140428,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Khuzani,0
0,1,Khuzani,Umanikinikana,199,spotify:track:7aEreiSdCC63fvBIBSp30e,Universal Music (Pty) Ltd. Distribution Deals,27,144,4,123205,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Khuzani,0
0,0,LIMIT NALA,Uvume Kanjani?,133,spotify:track:1SBdVvoxfFvuO6BVY9WqnI,LIMIT NALA MUSIC,4,132,39,160408,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,LIMIT NALA,0
0,1,"LIMIT NALA, Nkosazana Daughter",MAHHALA,165,spotify:track:564GwAZ1PayxB1OXkUPkky,LIMIT NALA MUSIC,16,163,21,139674,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,LIMIT NALA,0
0,0,"LKG, MSA, Sami'Kay, Misokuhle",Lengoma,132,spotify:track:5vtDq3riIXKcLPuRAqlZTf,Mud House Music Entertainment,132,150,5,160504,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,LKG,0
0,0,"Lekker Stylist, XamaCcombo Wa Mhana Vafana, Salani The Producer, Mpanyas The Producer",Mbuyangwani (Awbeke),161,spotify:track:3VteK9vb4kVuj9DqSwz2w5,Salani Records,127,127,3,141151,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Lekker Stylist,0
0,0,"LuuDaDeejay, Kabza De Small, Mac Breezy",Bacardi via sgidongo (feat. Kabza De Small & Mac Breezy),187,spotify:track:0XUkBLaeXu5mkyyq0gSpwY,LuuDaDeejay,187,-1,1,129724,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,LuuDaDeejay,0
0,0,MENZI MUSIC,Ngiyakuthanda,97,spotify:track:3RCMGDpJlWeEgCLhOz63oa,MENZI MUSIC PRODUCTION,12,113,53,193584,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,MENZI MUSIC,0
0,1,MENZI MUSIC,Wayengenalutho,38,spotify:track:6VBfzBgHu8tFeeg2ZQO4gH,MENZI MUSIC PRODUCTION,6,57,53,316752,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,MENZI MUSIC,0
0,2,MENZI MUSIC,We-Skhinkily,101,spotify:track:0MBvgnHXWHA9iusb7TZb9K,MENZI MUSIC PRODUCTION,101,-1,1,186851,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,MENZI MUSIC,0
