rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date,Week,Year,Start_Date_Dt,Artist,ArtistCount,lenOnCharts,Position_Difference
102,spotify:track:3p6hnejEQYXkiTO1lAzVc0,BTS,Euphoria,BIGHIT MUSIC,17,110,56,1592,2021-03-28,12,2021,2021-03-28,BTS,1,8,-7
104,spotify:track:3p6hnejEQYXkiTO1lAzVc0,BTS,Euphoria,BIGHIT MUSIC,17,102,57,1575,2021-03-29,13,2021,2021-03-29,BTS,1,8,-8
106,spotify:track:3p6hnejEQYXkiTO1lAzVc0,BTS,Euphoria,BIGHIT MUSIC,17,104,58,1651,2021-03-30,13,2021,2021-03-30,BTS,1,8,2
106,spotify:track:3p6hnejEQYXkiTO1lAzVc0,BTS,Euphoria,BIGHIT MUSIC,17,106,59,1692,2021-03-31,13,2021,2021-03-31,BTS,1,8,2
64,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,64,-1,1,1900,2021-02-01,5,2021,2021-02-01,BTS,1,8,0
41,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,64,2,5612,2021-02-02,5,2021,2021-02-02,BTS,1,8,65
48,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,41,3,4345,2021-02-03,5,2021,2021-02-03,BTS,1,8,-23
58,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,48,4,3756,2021-02-04,5,2021,2021-02-04,BTS,1,8,7
63,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,58,5,3264,2021-02-05,5,2021,2021-02-05,BTS,1,8,10
75,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,63,6,2804,2021-02-06,5,2021,2021-02-06,BTS,1,8,5
87,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,75,7,2611,2021-02-07,5,2021,2021-02-07,BTS,1,8,12
93,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,87,8,2615,2021-02-08,6,2021,2021-02-08,BTS,1,8,12
143,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,93,9,1565,2021-02-09,6,2021,2021-02-09,BTS,1,8,6
159,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,143,10,1300,2021-02-10,6,2021,2021-02-10,BTS,1,8,50
151,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,159,11,1160,2021-02-11,6,2021,2021-02-11,BTS,1,8,16
154,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,-1,12,1146,2021-02-15,7,2021,2021-02-15,BTS,1,8,-160
161,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,154,13,1090,2021-02-16,7,2021,2021-02-16,BTS,1,8,155
151,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,161,14,1096,2021-02-17,7,2021,2021-02-17,BTS,1,8,7
147,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,151,15,1123,2021-02-18,7,2021,2021-02-18,BTS,1,8,-10
158,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,147,16,1065,2021-02-19,7,2021,2021-02-19,BTS,1,8,-4
154,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,-1,17,1056,2021-02-21,7,2021,2021-02-21,BTS,1,8,-148
163,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,154,18,1095,2021-02-22,8,2021,2021-02-22,BTS,1,8,155
184,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,163,19,1054,2021-02-23,8,2021,2021-02-23,BTS,1,8,9
190,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,-1,20,1034,2021-03-18,11,2021,2021-03-18,BTS,1,8,-164
199,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,-1,21,1035,2021-03-24,12,2021,2021-03-24,BTS,1,8,0
169,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,199,22,1196,2021-03-25,12,2021,2021-03-25,BTS,1,8,200
199,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,169,23,1066,2021-03-26,12,2021,2021-03-26,BTS,1,8,-30
191,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,-1,24,1110,2021-03-29,13,2021,2021-03-29,BTS,1,8,-170
189,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,191,25,1146,2021-03-30,13,2021,2021-03-30,BTS,1,8,192
191,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,189,26,1136,2021-03-31,13,2021,2021-03-31,BTS,1,8,-2
17,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,17,-1,1,3273,2021-02-01,5,2021,2021-02-01,BTS,1,8,0
13,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,17,2,8714,2021-02-02,5,2021,2021-02-02,BTS,1,8,18
17,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,13,3,6463,2021-02-03,5,2021,2021-02-03,BTS,1,8,-4
27,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,17,4,5039,2021-02-04,5,2021,2021-02-04,BTS,1,8,4
34,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,27,5,4150,2021-02-05,5,2021,2021-02-05,BTS,1,8,10
43,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,34,6,3594,2021-02-06,5,2021,2021-02-06,BTS,1,8,7
45,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,43,7,3435,2021-02-07,5,2021,2021-02-07,BTS,1,8,9
38,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,45,8,3719,2021-02-08,6,2021,2021-02-08,BTS,1,8,2
98,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,38,9,1938,2021-02-09,6,2021,2021-02-09,BTS,1,8,-7
119,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,98,10,1494,2021-02-10,6,2021,2021-02-10,BTS,1,8,60
104,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,119,11,1408,2021-02-11,6,2021,2021-02-11,BTS,1,8,21
120,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,104,12,1198,2021-02-12,6,2021,2021-02-12,BTS,1,8,-15
134,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,120,13,1167,2021-02-13,6,2021,2021-02-13,BTS,1,8,16
108,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,134,14,1244,2021-02-14,6,2021,2021-02-14,BTS,1,8,14
79,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,108,15,1545,2021-02-15,7,2021,2021-02-15,BTS,1,8,-26
104,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,79,16,1358,2021-02-16,7,2021,2021-02-16,BTS,1,8,-29
91,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,104,17,1404,2021-02-17,7,2021,2021-02-17,BTS,1,8,25
76,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,91,18,1523,2021-02-18,7,2021,2021-02-18,BTS,1,8,-13
93,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,76,19,1402,2021-02-19,7,2021,2021-02-19,BTS,1,8,-15
65,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,93,20,1625,2021-02-20,7,2021,2021-02-20,BTS,1,8,17
56,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,65,21,1666,2021-02-21,7,2021,2021-02-21,BTS,1,8,-28
87,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,56,22,1517,2021-02-22,8,2021,2021-02-22,BTS,1,8,-9
65,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,87,23,1796,2021-02-23,8,2021,2021-02-23,BTS,1,8,31
51,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,65,24,1903,2021-02-24,8,2021,2021-02-24,BTS,1,8,-22
44,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,51,25,1892,2021-02-25,8,2021,2021-02-25,BTS,1,8,-14
56,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,44,26,1791,2021-02-26,8,2021,2021-02-26,BTS,1,8,-7
48,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,56,27,1758,2021-02-27,8,2021,2021-02-27,BTS,1,8,12
43,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,48,28,1761,2021-02-28,8,2021,2021-02-28,BTS,1,8,-8
36,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,43,29,1897,2021-03-01,9,2021,2021-03-01,BTS,1,8,-5
48,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,36,30,1803,2021-03-02,9,2021,2021-03-02,BTS,1,8,-7
50,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,48,31,1842,2021-03-03,9,2021,2021-03-03,BTS,1,8,12
48,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,50,32,1786,2021-03-04,9,2021,2021-03-04,BTS,1,8,2
59,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,48,33,1681,2021-03-05,9,2021,2021-03-05,BTS,1,8,-2
57,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,59,34,1670,2021-03-06,9,2021,2021-03-06,BTS,1,8,11
59,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,57,35,1608,2021-03-07,9,2021,2021-03-07,BTS,1,8,-2
61,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,59,36,1623,2021-03-08,10,2021,2021-03-08,BTS,1,8,2
59,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,61,37,1615,2021-03-09,10,2021,2021-03-09,BTS,1,8,2
53,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,59,38,1755,2021-03-10,10,2021,2021-03-10,BTS,1,8,-2
60,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,53,39,1673,2021-03-11,10,2021,2021-03-11,BTS,1,8,-6
68,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,60,40,1655,2021-03-12,10,2021,2021-03-12,BTS,1,8,7
87,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,68,41,1430,2021-03-13,10,2021,2021-03-13,BTS,1,8,8
80,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,87,42,1572,2021-03-14,10,2021,2021-03-14,BTS,1,8,19
75,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,80,43,1608,2021-03-15,11,2021,2021-03-15,BTS,1,8,-7
69,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,75,44,1667,2021-03-16,11,2021,2021-03-16,BTS,1,8,-5
71,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,69,45,1668,2021-03-17,11,2021,2021-03-17,BTS,1,8,-6
80,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,71,46,1586,2021-03-18,11,2021,2021-03-18,BTS,1,8,2
88,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,80,47,1599,2021-03-19,11,2021,2021-03-19,BTS,1,8,9
110,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,88,48,1358,2021-03-20,11,2021,2021-03-20,BTS,1,8,8
94,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,110,49,1487,2021-03-21,11,2021,2021-03-21,BTS,1,8,22
80,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,94,50,1682,2021-03-22,12,2021,2021-03-22,BTS,1,8,-16
79,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,80,51,1725,2021-03-23,12,2021,2021-03-23,BTS,1,8,-14
96,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,79,52,1588,2021-03-24,12,2021,2021-03-24,BTS,1,8,-1
89,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,96,53,1757,2021-03-25,12,2021,2021-03-25,BTS,1,8,17
100,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,89,54,1621,2021-03-26,12,2021,2021-03-26,BTS,1,8,-7
104,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,100,55,1522,2021-03-27,12,2021,2021-03-27,BTS,1,8,11
95,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,104,56,1650,2021-03-28,12,2021,2021-03-28,BTS,1,8,4
102,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,95,57,1590,2021-03-29,13,2021,2021-03-29,BTS,1,8,-9
120,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,102,58,1559,2021-03-30,13,2021,2021-03-30,BTS,1,8,7
99,spotify:track:5yVdSyfWGh8EvolcR2fGFU,BTS,Filter,BIGHIT MUSIC,13,120,59,1741,2021-03-31,13,2021,2021-03-31,BTS,1,8,18
5,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,5,-1,1,5893,2021-02-01,5,2021,2021-02-01,BTS,1,8,0
4,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,5,2,14140,2021-02-02,5,2021,2021-02-02,BTS,1,8,6
6,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,4,3,9466,2021-02-03,5,2021,2021-02-03,BTS,1,8,-1
6,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,6,4,7516,2021-02-04,5,2021,2021-02-04,BTS,1,8,2
11,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,6,5,6436,2021-02-05,5,2021,2021-02-05,BTS,1,8,0
13,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,11,6,5804,2021-02-06,5,2021,2021-02-06,BTS,1,8,5
14,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,13,7,5337,2021-02-07,5,2021,2021-02-07,BTS,1,8,2
17,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,14,8,5144,2021-02-08,6,2021,2021-02-08,BTS,1,8,1
30,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,17,9,3018,2021-02-09,6,2021,2021-02-09,BTS,1,8,3
38,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,30,10,2363,2021-02-10,6,2021,2021-02-10,BTS,1,8,13
32,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,38,11,2174,2021-02-11,6,2021,2021-02-11,BTS,1,8,8
43,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,32,12,1794,2021-02-12,6,2021,2021-02-12,BTS,1,8,-6
48,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,43,13,1773,2021-02-13,6,2021,2021-02-13,BTS,1,8,11
48,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,48,14,1720,2021-02-14,6,2021,2021-02-14,BTS,1,8,5
33,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,48,15,2158,2021-02-15,7,2021,2021-02-15,BTS,1,8,0
36,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,33,16,2041,2021-02-16,7,2021,2021-02-16,BTS,1,8,-15
44,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,36,17,1882,2021-02-17,7,2021,2021-02-17,BTS,1,8,3
32,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,44,18,2032,2021-02-18,7,2021,2021-02-18,BTS,1,8,8
23,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,32,19,2363,2021-02-19,7,2021,2021-02-19,BTS,1,8,-12
27,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,23,20,2056,2021-02-20,7,2021,2021-02-20,BTS,1,8,-9
29,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,27,21,2036,2021-02-21,7,2021,2021-02-21,BTS,1,8,4
42,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,29,22,2103,2021-02-22,8,2021,2021-02-22,BTS,1,8,2
42,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,42,23,2149,2021-02-23,8,2021,2021-02-23,BTS,1,8,13
29,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,42,24,2192,2021-02-24,8,2021,2021-02-24,BTS,1,8,0
28,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,29,25,2165,2021-02-25,8,2021,2021-02-25,BTS,1,8,-13
34,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,28,26,2075,2021-02-26,8,2021,2021-02-26,BTS,1,8,-1
30,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,34,27,2066,2021-02-27,8,2021,2021-02-27,BTS,1,8,6
31,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,30,28,1929,2021-02-28,8,2021,2021-02-28,BTS,1,8,-4
24,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,31,29,2155,2021-03-01,9,2021,2021-03-01,BTS,1,8,1
29,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,24,30,2139,2021-03-02,9,2021,2021-03-02,BTS,1,8,-7
28,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,29,31,2193,2021-03-03,9,2021,2021-03-03,BTS,1,8,5
29,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,28,32,2102,2021-03-04,9,2021,2021-03-04,BTS,1,8,-1
36,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,29,33,2054,2021-03-05,9,2021,2021-03-05,BTS,1,8,1
41,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,36,34,1862,2021-03-06,9,2021,2021-03-06,BTS,1,8,7
39,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,41,35,1888,2021-03-07,9,2021,2021-03-07,BTS,1,8,5
39,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,39,36,1927,2021-03-08,10,2021,2021-03-08,BTS,1,8,-2
40,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,39,37,1924,2021-03-09,10,2021,2021-03-09,BTS,1,8,0
41,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,40,38,1924,2021-03-10,10,2021,2021-03-10,BTS,1,8,1
45,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,41,39,1876,2021-03-11,10,2021,2021-03-11,BTS,1,8,1
54,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,45,40,1813,2021-03-12,10,2021,2021-03-12,BTS,1,8,4
61,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,54,41,1683,2021-03-13,10,2021,2021-03-13,BTS,1,8,9
43,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,61,42,2009,2021-03-14,10,2021,2021-03-14,BTS,1,8,7
46,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,43,43,2095,2021-03-15,11,2021,2021-03-15,BTS,1,8,-18
49,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,46,44,1973,2021-03-16,11,2021,2021-03-16,BTS,1,8,3
50,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,49,45,2026,2021-03-17,11,2021,2021-03-17,BTS,1,8,3
53,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,50,46,1924,2021-03-18,11,2021,2021-03-18,BTS,1,8,1
72,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,53,47,1836,2021-03-19,11,2021,2021-03-19,BTS,1,8,3
78,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,72,48,1610,2021-03-20,11,2021,2021-03-20,BTS,1,8,19
73,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,78,49,1759,2021-03-21,11,2021,2021-03-21,BTS,1,8,6
67,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,73,50,1913,2021-03-22,12,2021,2021-03-22,BTS,1,8,-5
68,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,67,51,1904,2021-03-23,12,2021,2021-03-23,BTS,1,8,-6
70,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,68,52,1886,2021-03-24,12,2021,2021-03-24,BTS,1,8,1
66,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,70,53,2112,2021-03-25,12,2021,2021-03-25,BTS,1,8,2
82,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,66,54,1859,2021-03-26,12,2021,2021-03-26,BTS,1,8,-4
80,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,82,55,1750,2021-03-27,12,2021,2021-03-27,BTS,1,8,16
68,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,80,56,1873,2021-03-28,12,2021,2021-03-28,BTS,1,8,-2
76,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,68,57,1921,2021-03-29,13,2021,2021-03-29,BTS,1,8,-12
84,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,76,58,1871,2021-03-30,13,2021,2021-03-30,BTS,1,8,8
82,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,BTS,Fly To My Room,BIGHIT MUSIC,4,84,59,1901,2021-03-31,13,2021,2021-03-31,BTS,1,8,8
30,spotify:track:2dkFOWqyiVFS3xsQUEdBJG,BTS,Friends,BIGHIT MUSIC,30,-1,1,2650,2021-02-01,5,2021,2021-02-01,BTS,1,8,0
15,spotify:track:2dkFOWqyiVFS3xsQUEdBJG,BTS,Friends,BIGHIT MUSIC,15,30,2,8193,2021-02-02,5,2021,2021-02-02,BTS,1,8,31
20,spotify:track:2dkFOWqyiVFS3xsQUEdBJG,BTS,Friends,BIGHIT MUSIC,15,15,3,6340,2021-02-03,5,2021,2021-02-03,BTS,1,8,-15
